enroll_id,day_of_course,videos_watched,quiz_attempted,forum_posts,subscription_type,completed_course
65,17,2,FALSE,3,Free,TRUE
65,18,2,FALSE,0,Free,TRUE
65,19,3,FALSE,0,Free,TRUE
65,20,0,TRUE,1,Free,TRUE
66,1,1,TRUE,3,Premium,FALSE
66,2,0,TRUE,3,Premium,FALSE
66,3,4,TRUE,1,Premium,FALSE
66,4,1,FALSE,0,Premium,FALSE
66,5,2,FALSE,1,Premium,FALSE
66,6,2,TRUE,0,Premium,FALSE
66,7,0,TRUE,1,Premium,FALSE
66,8,0,TRUE,0,Premium,FALSE
66,9,1,TRUE,0,Premium,FALSE
66,10,3,FALSE,1,Premium,FALSE
66,11,1,FALSE,1,Premium,FALSE
66,12,2,FALSE,0,Premium,FALSE
66,13,1,TRUE,0,Premium,FALSE
66,14,3,TRUE,2,Premium,FALSE
66,15,1,TRUE,0,Premium,FALSE
66,16,5,TRUE,1,Premium,FALSE
66,17,2,TRUE,1,Premium,FALSE
66,18,3,TRUE,0,Premium,FALSE
66,19,1,TRUE,0,Premium,FALSE
66,20,4,TRUE,1,Premium,FALSE
67,1,3,TRUE,0,Premium,TRUE
67,2,3,TRUE,0,Premium,TRUE
67,3,2,FALSE,0,Premium,TRUE
67,4,4,TRUE,0,Premium,TRUE
67,5,2,FALSE,0,Premium,TRUE
67,6,5,FALSE,2,Premium,TRUE
67,7,0,TRUE,0,Premium,TRUE
67,8,1,TRUE,0,Premium,TRUE
67,9,1,TRUE,0,Premium,TRUE
67,10,1,TRUE,0,Premium,TRUE
67,11,1,FALSE,0,Premium,TRUE
67,12,1,FALSE,0,Premium,TRUE
67,13,0,FALSE,0,Premium,TRUE
67,14,1,TRUE,0,Premium,TRUE
67,15,5,FALSE,0,Premium,TRUE
67,16,4,FALSE,1,Premium,TRUE
67,17,1,TRUE,0,Premium,TRUE
67,18,2,TRUE,1,Premium,TRUE
67,19,3,FALSE,2,Premium,TRUE
67,20,2,TRUE,0,Premium,TRUE
68,1,2,FALSE,1,Premium,FALSE
68,2,1,FALSE,1,Premium,FALSE
68,3,2,FALSE,0,Premium,FALSE
68,4,3,TRUE,0,Premium,FALSE
68,5,2,TRUE,1,Premium,FALSE
68,6,2,FALSE,0,Premium,FALSE
68,7,3,TRUE,1,Premium,FALSE
68,8,0,TRUE,0,Premium,FALSE
68,9,1,TRUE,2,Premium,FALSE
68,10,4,FALSE,1,Premium,FALSE
68,11,1,TRUE,0,Premium,FALSE
68,12,1,TRUE,1,Premium,FALSE
68,13,1,TRUE,1,Premium,FALSE
68,14,3,TRUE,0,Premium,FALSE
68,15,3,TRUE,1,Premium,FALSE
68,16,0,TRUE,1,Premium,FALSE
68,17,3,TRUE,1,Premium,FALSE
68,18,3,FALSE,1,Premium,FALSE
68,19,2,FALSE,0,Premium,FALSE
68,20,2,TRUE,0,Premium,FALSE
69,1,2,TRUE,1,Premium,TRUE
69,2,1,TRUE,1,Premium,TRUE
69,3,4,TRUE,0,Premium,TRUE
69,4,2,TRUE,0,Premium,TRUE
69,5,1,TRUE,1,Premium,TRUE
69,6,0,TRUE,0,Premium,TRUE
69,7,0,FALSE,0,Premium,TRUE
69,8,1,FALSE,0,Premium,TRUE
69,9,2,TRUE,0,Premium,TRUE
69,10,3,FALSE,0,Premium,TRUE
69,11,2,FALSE,1,Premium,TRUE
69,12,3,FALSE,0,Premium,TRUE
69,13,2,TRUE,0,Premium,TRUE
69,14,0,TRUE,2,Premium,TRUE
69,15,1,TRUE,0,Premium,TRUE
69,16,1,FALSE,1,Premium,TRUE
69,17,0,FALSE,0,Premium,TRUE
69,18,2,FALSE,1,Premium,TRUE
69,19,2,TRUE,0,Premium,TRUE
69,20,2,FALSE,0,Premium,TRUE
70,1,2,FALSE,0,Premium,FALSE
70,2,1,TRUE,1,Premium,FALSE
70,3,3,TRUE,0,Premium,FALSE
70,4,0,TRUE,0,Premium,FALSE
70,5,2,FALSE,0,Premium,FALSE
70,6,2,FALSE,1,Premium,FALSE
70,7,3,TRUE,0,Premium,FALSE
70,8,2,TRUE,0,Premium,FALSE
70,9,0,TRUE,0,Premium,FALSE
70,10,1,FALSE,2,Premium,FALSE
70,11,2,FALSE,1,Premium,FALSE
70,12,1,FALSE,0,Premium,FALSE
70,13,3,TRUE,1,Premium,FALSE
70,14,3,TRUE,0,Premium,FALSE
70,15,4,TRUE,0,Premium,FALSE
70,16,3,TRUE,0,Premium,FALSE
70,17,1,FALSE,1,Premium,FALSE
70,18,5,TRUE,3,Premium,FALSE
70,19,0,TRUE,2,Premium,FALSE
70,20,3,TRUE,1,Premium,FALSE
71,1,1,FALSE,2,Free,TRUE
71,2,1,TRUE,1,Free,TRUE
71,3,3,TRUE,1,Free,TRUE
71,4,1,FALSE,0,Free,TRUE
71,5,1,TRUE,0,Free,TRUE
71,6,2,FALSE,0,Free,TRUE
71,7,2,FALSE,1,Free,TRUE
71,8,1,TRUE,0,Free,TRUE
71,9,2,TRUE,0,Free,TRUE
71,10,1,TRUE,0,Free,TRUE
71,11,3,TRUE,1,Free,TRUE
71,12,2,FALSE,1,Free,TRUE
71,13,2,TRUE,1,Free,TRUE
71,14,2,TRUE,0,Free,TRUE
71,15,4,TRUE,0,Free,TRUE
71,16,1,FALSE,2,Free,TRUE
71,17,1,FALSE,1,Free,TRUE
71,18,5,FALSE,1,Free,TRUE
71,19,3,TRUE,0,Free,TRUE
71,20,5,TRUE,0,Free,TRUE
72,1,0,FALSE,0,Premium,FALSE
72,2,4,TRUE,0,Premium,FALSE
72,3,2,TRUE,0,Premium,FALSE
72,4,0,TRUE,0,Premium,FALSE
72,5,1,TRUE,0,Premium,FALSE
72,6,1,TRUE,0,Premium,FALSE
72,7,0,FALSE,0,Premium,FALSE
72,8,1,TRUE,2,Premium,FALSE
72,9,0,TRUE,0,Premium,FALSE
72,10,1,FALSE,0,Premium,FALSE
72,11,1,FALSE,1,Premium,FALSE
72,12,2,TRUE,1,Premium,FALSE
72,13,3,FALSE,0,Premium,FALSE
72,14,1,TRUE,0,Premium,FALSE
72,15,3,FALSE,0,Premium,FALSE
72,16,5,TRUE,0,Premium,FALSE
72,17,2,TRUE,0,Premium,FALSE
72,18,1,FALSE,0,Premium,FALSE
72,19,1,FALSE,0,Premium,FALSE
72,20,3,TRUE,0,Premium,FALSE
73,1,1,TRUE,2,Premium,FALSE
73,2,2,TRUE,0,Premium,FALSE
73,3,2,TRUE,1,Premium,FALSE
73,4,1,TRUE,1,Premium,FALSE
73,5,7,FALSE,1,Premium,FALSE
73,6,1,TRUE,1,Premium,FALSE
73,7,1,FALSE,0,Premium,FALSE
73,8,2,FALSE,2,Premium,FALSE
73,9,2,TRUE,0,Premium,FALSE
73,10,1,FALSE,1,Premium,FALSE
73,11,1,FALSE,0,Premium,FALSE
73,12,1,FALSE,0,Premium,FALSE
73,13,0,TRUE,1,Premium,FALSE
73,14,5,TRUE,0,Premium,FALSE
73,15,2,FALSE,0,Premium,FALSE
73,16,2,FALSE,1,Premium,FALSE
73,17,2,FALSE,1,Premium,FALSE
73,18,1,FALSE,1,Premium,FALSE
73,19,5,TRUE,0,Premium,FALSE
73,20,1,TRUE,3,Premium,FALSE
74,1,2,TRUE,0,Free,FALSE
74,2,1,TRUE,0,Free,FALSE
74,3,2,TRUE,0,Free,FALSE
74,4,2,TRUE,0,Free,FALSE
74,5,0,FALSE,0,Free,FALSE
74,6,1,TRUE,0,Free,FALSE
74,7,0,FALSE,0,Free,FALSE
74,8,0,TRUE,0,Free,FALSE
74,9,2,FALSE,0,Free,FALSE
74,10,6,TRUE,0,Free,FALSE
74,11,3,TRUE,0,Free,FALSE
74,12,0,FALSE,0,Free,FALSE
74,13,1,TRUE,1,Free,FALSE
74,14,3,FALSE,2,Free,FALSE
74,15,1,FALSE,0,Free,FALSE
74,16,6,TRUE,0,Free,FALSE
74,17,1,FALSE,0,Free,FALSE
74,18,6,TRUE,0,Free,FALSE
74,19,2,FALSE,0,Free,FALSE
74,20,1,FALSE,0,Free,FALSE
75,1,2,FALSE,1,Free,FALSE
75,2,0,FALSE,0,Free,FALSE
75,3,5,FALSE,1,Free,FALSE
75,4,2,TRUE,0,Free,FALSE
75,5,0,TRUE,0,Free,FALSE
75,6,2,FALSE,0,Free,FALSE
75,7,2,TRUE,0,Free,FALSE
75,8,1,TRUE,1,Free,FALSE
75,9,3,TRUE,0,Free,FALSE
75,10,1,TRUE,0,Free,FALSE
75,11,2,FALSE,2,Free,FALSE
75,12,0,TRUE,0,Free,FALSE
75,13,1,FALSE,1,Free,FALSE
75,14,2,TRUE,0,Free,FALSE
75,15,2,TRUE,0,Free,FALSE
75,16,3,TRUE,1,Free,FALSE
75,17,4,FALSE,0,Free,FALSE
75,18,2,FALSE,0,Free,FALSE
75,19,3,TRUE,1,Free,FALSE
75,20,2,FALSE,1,Free,FALSE
76,1,1,TRUE,0,Free,TRUE
76,2,1,FALSE,0,Free,TRUE
76,3,2,FALSE,0,Free,TRUE
76,4,1,TRUE,0,Free,TRUE
76,5,2,FALSE,0,Free,TRUE
76,6,3,TRUE,1,Free,TRUE
76,7,2,FALSE,1,Free,TRUE
76,8,1,TRUE,0,Free,TRUE
76,9,1,TRUE,0,Free,TRUE
76,10,3,TRUE,0,Free,TRUE
76,11,3,TRUE,0,Free,TRUE
76,12,3,FALSE,0,Free,TRUE
76,13,4,TRUE,0,Free,TRUE
76,14,2,TRUE,0,Free,TRUE
76,15,2,FALSE,0,Free,TRUE
76,16,2,FALSE,0,Free,TRUE
76,17,1,TRUE,0,Free,TRUE
76,18,2,FALSE,0,Free,TRUE
76,19,2,TRUE,0,Free,TRUE
76,20,1,TRUE,2,Free,TRUE
77,1,2,TRUE,0,Premium,FALSE
77,2,0,FALSE,0,Premium,FALSE
77,3,4,TRUE,0,Premium,FALSE
77,4,1,TRUE,0,Premium,FALSE
77,5,4,FALSE,1,Premium,FALSE
77,6,2,FALSE,0,Premium,FALSE
77,7,2,TRUE,1,Premium,FALSE
77,8,3,TRUE,1,Premium,FALSE
77,9,1,FALSE,1,Premium,FALSE
77,10,2,FALSE,2,Premium,FALSE
77,11,2,TRUE,2,Premium,FALSE
77,12,1,TRUE,0,Premium,FALSE
77,13,0,FALSE,3,Premium,FALSE
77,14,1,FALSE,0,Premium,FALSE
77,15,4,FALSE,0,Premium,FALSE
77,16,5,TRUE,0,Premium,FALSE
77,17,1,FALSE,0,Premium,FALSE
77,18,2,TRUE,0,Premium,FALSE
77,19,2,FALSE,2,Premium,FALSE
77,20,2,TRUE,1,Premium,FALSE
78,1,2,FALSE,0,Free,FALSE
78,2,3,FALSE,2,Free,FALSE
78,3,5,FALSE,1,Free,FALSE
78,4,7,TRUE,0,Free,FALSE
78,5,4,FALSE,0,Free,FALSE
78,6,1,FALSE,1,Free,FALSE
78,7,4,TRUE,0,Free,FALSE
78,8,1,TRUE,0,Free,FALSE
78,9,0,TRUE,0,Free,FALSE
78,10,3,TRUE,0,Free,FALSE
78,11,1,TRUE,2,Free,FALSE
78,12,1,TRUE,0,Free,FALSE
78,13,2,TRUE,0,Free,FALSE
78,14,0,TRUE,0,Free,FALSE
78,15,0,FALSE,1,Free,FALSE
78,16,2,TRUE,1,Free,FALSE
78,17,2,FALSE,0,Free,FALSE
78,18,4,TRUE,0,Free,FALSE
78,19,0,TRUE,0,Free,FALSE
78,20,1,TRUE,0,Free,FALSE
79,1,0,TRUE,1,Premium,FALSE
79,2,3,TRUE,0,Premium,FALSE
79,3,3,TRUE,0,Premium,FALSE
79,4,0,TRUE,2,Premium,FALSE
79,5,1,TRUE,0,Premium,FALSE
79,6,1,TRUE,0,Premium,FALSE
79,7,0,TRUE,0,Premium,FALSE
79,8,3,FALSE,0,Premium,FALSE
79,9,2,FALSE,0,Premium,FALSE
79,10,1,TRUE,1,Premium,FALSE
79,11,3,TRUE,0,Premium,FALSE
79,12,2,FALSE,0,Premium,FALSE
79,13,4,TRUE,0,Premium,FALSE
79,14,4,FALSE,0,Premium,FALSE
79,15,3,TRUE,0,Premium,FALSE
79,16,0,TRUE,0,Premium,FALSE
79,17,3,FALSE,0,Premium,FALSE
79,18,3,TRUE,1,Premium,FALSE
79,19,3,TRUE,0,Premium,FALSE
79,20,0,TRUE,0,Premium,FALSE
80,1,0,FALSE,0,Premium,FALSE
80,2,3,TRUE,0,Premium,FALSE
80,3,0,FALSE,0,Premium,FALSE
80,4,2,FALSE,0,Premium,FALSE
80,5,4,TRUE,0,Premium,FALSE
80,6,1,TRUE,0,Premium,FALSE
80,7,2,TRUE,0,Premium,FALSE
80,8,1,FALSE,0,Premium,FALSE
80,9,3,TRUE,0,Premium,FALSE
80,10,1,FALSE,1,Premium,FALSE
80,11,2,FALSE,0,Premium,FALSE
80,12,2,TRUE,0,Premium,FALSE
80,13,0,TRUE,1,Premium,FALSE
80,14,0,FALSE,0,Premium,FALSE
80,15,1,FALSE,1,Premium,FALSE
80,16,3,FALSE,0,Premium,FALSE
80,17,1,TRUE,0,Premium,FALSE
80,18,1,FALSE,2,Premium,FALSE
80,19,1,TRUE,0,Premium,FALSE
80,20,1,TRUE,2,Premium,FALSE
81,1,1,TRUE,1,Premium,FALSE
81,2,3,TRUE,0,Premium,FALSE
81,3,0,TRUE,0,Premium,FALSE
81,4,1,TRUE,0,Premium,FALSE
81,5,2,TRUE,0,Premium,FALSE
81,6,1,FALSE,1,Premium,FALSE
81,7,3,FALSE,1,Premium,FALSE
81,8,0,TRUE,1,Premium,FALSE
81,9,0,FALSE,1,Premium,FALSE
81,10,1,FALSE,0,Premium,FALSE
81,11,0,TRUE,1,Premium,FALSE
81,12,3,FALSE,0,Premium,FALSE
81,13,3,TRUE,0,Premium,FALSE
81,14,0,FALSE,0,Premium,FALSE
81,15,2,TRUE,0,Premium,FALSE
81,16,3,FALSE,0,Premium,FALSE
81,17,2,TRUE,0,Premium,FALSE
81,18,1,TRUE,0,Premium,FALSE
81,19,1,FALSE,1,Premium,FALSE
81,20,1,TRUE,0,Premium,FALSE
82,1,2,TRUE,1,Premium,FALSE
82,2,1,TRUE,2,Premium,FALSE
82,3,0,FALSE,3,Premium,FALSE
82,4,0,FALSE,0,Premium,FALSE
82,5,2,TRUE,0,Premium,FALSE
82,6,2,FALSE,1,Premium,FALSE
82,7,2,TRUE,0,Premium,FALSE
82,8,3,FALSE,0,Premium,FALSE
82,9,2,TRUE,1,Premium,FALSE
82,10,0,TRUE,1,Premium,FALSE
82,11,2,TRUE,0,Premium,FALSE
82,12,4,TRUE,0,Premium,FALSE
82,13,1,FALSE,1,Premium,FALSE
82,14,0,TRUE,1,Premium,FALSE
82,15,2,TRUE,1,Premium,FALSE
82,16,3,TRUE,1,Premium,FALSE
82,17,0,FALSE,0,Premium,FALSE
82,18,2,TRUE,1,Premium,FALSE
82,19,3,TRUE,1,Premium,FALSE
82,20,2,FALSE,0,Premium,FALSE
83,1,2,FALSE,0,Premium,FALSE
83,2,2,TRUE,0,Premium,FALSE
83,3,0,FALSE,0,Premium,FALSE
83,4,1,TRUE,0,Premium,FALSE
83,5,3,FALSE,0,Premium,FALSE
83,6,0,FALSE,0,Premium,FALSE
83,7,2,TRUE,0,Premium,FALSE
83,8,4,TRUE,0,Premium,FALSE
83,9,0,TRUE,0,Premium,FALSE
83,10,3,TRUE,1,Premium,FALSE
83,11,4,TRUE,0,Premium,FALSE
83,12,1,FALSE,1,Premium,FALSE
83,13,1,FALSE,0,Premium,FALSE
83,14,3,FALSE,0,Premium,FALSE
83,15,8,FALSE,0,Premium,FALSE
83,16,1,FALSE,2,Premium,FALSE
83,17,1,FALSE,0,Premium,FALSE
83,18,1,FALSE,0,Premium,FALSE
83,19,2,TRUE,0,Premium,FALSE
83,20,1,FALSE,0,Premium,FALSE
84,1,1,TRUE,0,Premium,TRUE
84,2,5,TRUE,1,Premium,TRUE
84,3,2,FALSE,1,Premium,TRUE
84,4,0,FALSE,1,Premium,TRUE
84,5,0,TRUE,1,Premium,TRUE
84,6,2,TRUE,1,Premium,TRUE
84,7,0,TRUE,0,Premium,TRUE
84,8,3,FALSE,1,Premium,TRUE
84,9,1,TRUE,0,Premium,TRUE
84,10,1,FALSE,1,Premium,TRUE
84,11,0,TRUE,1,Premium,TRUE
84,12,2,FALSE,0,Premium,TRUE
84,13,1,TRUE,1,Premium,TRUE
84,14,5,TRUE,1,Premium,TRUE
84,15,0,TRUE,0,Premium,TRUE
84,16,0,TRUE,0,Premium,TRUE
84,17,1,TRUE,0,Premium,TRUE
84,18,3,TRUE,0,Premium,TRUE
84,19,3,TRUE,0,Premium,TRUE
84,20,3,TRUE,0,Premium,TRUE
85,1,3,FALSE,0,Premium,FALSE
85,2,2,TRUE,1,Premium,FALSE
85,3,3,FALSE,0,Premium,FALSE
85,4,2,TRUE,0,Premium,FALSE
85,5,2,TRUE,0,Premium,FALSE
85,6,1,TRUE,0,Premium,FALSE
85,7,2,TRUE,0,Premium,FALSE
85,8,3,FALSE,0,Premium,FALSE
85,9,1,FALSE,0,Premium,FALSE
85,10,3,TRUE,0,Premium,FALSE
85,11,3,TRUE,0,Premium,FALSE
85,12,3,FALSE,1,Premium,FALSE
85,13,1,TRUE,0,Premium,FALSE
85,14,3,TRUE,0,Premium,FALSE
85,15,3,TRUE,1,Premium,FALSE
85,16,1,TRUE,0,Premium,FALSE
85,17,2,TRUE,2,Premium,FALSE
85,18,2,FALSE,1,Premium,FALSE
85,19,2,FALSE,0,Premium,FALSE
85,20,4,TRUE,0,Premium,FALSE
86,1,2,TRUE,0,Premium,TRUE
86,2,1,TRUE,0,Premium,TRUE
86,3,3,TRUE,2,Premium,TRUE
86,4,4,TRUE,0,Premium,TRUE
86,5,3,FALSE,0,Premium,TRUE
86,6,1,TRUE,1,Premium,TRUE
86,7,5,FALSE,1,Premium,TRUE
86,8,1,TRUE,0,Premium,TRUE
86,9,1,TRUE,3,Premium,TRUE
86,10,1,TRUE,2,Premium,TRUE
86,11,3,FALSE,1,Premium,TRUE
86,12,3,TRUE,1,Premium,TRUE
86,13,4,TRUE,0,Premium,TRUE
86,14,5,TRUE,1,Premium,TRUE
86,15,1,FALSE,1,Premium,TRUE
86,16,1,TRUE,2,Premium,TRUE
86,17,0,FALSE,0,Premium,TRUE
86,18,1,FALSE,0,Premium,TRUE
86,19,4,TRUE,0,Premium,TRUE
86,20,0,TRUE,1,Premium,TRUE
87,1,1,FALSE,0,Premium,FALSE
87,2,2,TRUE,0,Premium,FALSE
87,3,2,FALSE,0,Premium,FALSE
87,4,0,TRUE,1,Premium,FALSE
87,5,2,TRUE,1,Premium,FALSE
87,6,1,FALSE,0,Premium,FALSE
87,7,5,TRUE,0,Premium,FALSE
87,8,1,TRUE,1,Premium,FALSE
87,9,3,TRUE,1,Premium,FALSE
87,10,1,FALSE,2,Premium,FALSE
87,11,2,TRUE,0,Premium,FALSE
87,12,3,TRUE,0,Premium,FALSE
87,13,2,TRUE,0,Premium,FALSE
87,14,0,FALSE,0,Premium,FALSE
87,15,5,TRUE,0,Premium,FALSE
87,16,1,FALSE,0,Premium,FALSE
87,17,0,TRUE,0,Premium,FALSE
87,18,4,FALSE,1,Premium,FALSE
87,19,2,TRUE,0,Premium,FALSE
87,20,2,FALSE,0,Premium,FALSE
88,1,1,TRUE,0,Free,TRUE
88,2,2,FALSE,0,Free,TRUE
88,3,4,TRUE,0,Free,TRUE
88,4,2,FALSE,0,Free,TRUE
88,5,2,FALSE,1,Free,TRUE
88,6,1,FALSE,0,Free,TRUE
88,7,2,TRUE,1,Free,TRUE
88,8,5,FALSE,0,Free,TRUE
88,9,0,TRUE,0,Free,TRUE
88,10,0,TRUE,2,Free,TRUE
88,11,1,FALSE,0,Free,TRUE
88,12,1,TRUE,0,Free,TRUE
88,13,3,TRUE,0,Free,TRUE
88,14,1,FALSE,0,Free,TRUE
88,15,2,FALSE,0,Free,TRUE
88,16,0,TRUE,1,Free,TRUE
88,17,4,FALSE,0,Free,TRUE
88,18,3,FALSE,0,Free,TRUE
88,19,2,TRUE,1,Free,TRUE
88,20,1,TRUE,0,Free,TRUE
89,1,0,TRUE,1,Premium,FALSE
89,2,1,FALSE,0,Premium,FALSE
89,3,1,TRUE,0,Premium,FALSE
89,4,5,TRUE,1,Premium,FALSE
89,5,0,FALSE,2,Premium,FALSE
89,6,4,TRUE,1,Premium,FALSE
89,7,2,TRUE,1,Premium,FALSE
89,8,2,FALSE,3,Premium,FALSE
89,9,1,FALSE,0,Premium,FALSE
89,10,4,TRUE,0,Premium,FALSE
89,11,2,TRUE,1,Premium,FALSE
89,12,2,TRUE,0,Premium,FALSE
89,13,3,FALSE,1,Premium,FALSE
89,14,1,TRUE,0,Premium,FALSE
89,15,4,TRUE,0,Premium,FALSE
89,16,3,TRUE,0,Premium,FALSE
89,17,3,TRUE,1,Premium,FALSE
89,18,4,TRUE,0,Premium,FALSE
89,19,2,FALSE,0,Premium,FALSE
89,20,0,TRUE,1,Premium,FALSE
90,1,1,TRUE,0,Premium,TRUE
90,2,1,TRUE,0,Premium,TRUE
90,3,0,TRUE,0,Premium,TRUE
90,4,3,TRUE,0,Premium,TRUE
90,5,4,TRUE,0,Premium,TRUE
90,6,0,FALSE,0,Premium,TRUE
90,7,1,FALSE,2,Premium,TRUE
90,8,4,FALSE,0,Premium,TRUE
90,9,3,TRUE,1,Premium,TRUE
90,10,0,TRUE,1,Premium,TRUE
90,11,5,FALSE,2,Premium,TRUE
90,12,0,FALSE,2,Premium,TRUE
90,13,1,TRUE,0,Premium,TRUE
90,14,2,TRUE,1,Premium,TRUE
90,15,2,TRUE,0,Premium,TRUE
90,16,2,TRUE,1,Premium,TRUE
90,17,1,FALSE,0,Premium,TRUE
90,18,0,TRUE,0,Premium,TRUE
90,19,3,TRUE,0,Premium,TRUE
90,20,3,FALSE,1,Premium,TRUE
91,1,2,FALSE,0,Premium,FALSE
91,2,0,FALSE,0,Premium,FALSE
91,3,0,FALSE,0,Premium,FALSE
91,4,2,TRUE,1,Premium,FALSE
91,5,1,TRUE,0,Premium,FALSE
91,6,0,FALSE,1,Premium,FALSE
91,7,2,TRUE,1,Premium,FALSE
91,8,3,TRUE,0,Premium,FALSE
91,9,2,TRUE,0,Premium,FALSE
91,10,1,TRUE,1,Premium,FALSE
91,11,1,TRUE,0,Premium,FALSE
91,12,1,FALSE,2,Premium,FALSE
91,13,1,FALSE,1,Premium,FALSE
91,14,1,TRUE,0,Premium,FALSE
91,15,3,TRUE,0,Premium,FALSE
91,16,6,FALSE,0,Premium,FALSE
91,17,4,TRUE,1,Premium,FALSE
91,18,3,TRUE,2,Premium,FALSE
91,19,4,TRUE,0,Premium,FALSE
91,20,1,TRUE,1,Premium,FALSE
92,1,3,TRUE,0,Free,TRUE
92,2,2,FALSE,0,Free,TRUE
92,3,3,TRUE,1,Free,TRUE
92,4,2,FALSE,2,Free,TRUE
92,5,3,TRUE,0,Free,TRUE
92,6,0,TRUE,0,Free,TRUE
92,7,3,FALSE,0,Free,TRUE
92,8,2,TRUE,0,Free,TRUE
92,9,3,TRUE,2,Free,TRUE
92,10,2,FALSE,0,Free,TRUE
92,11,0,TRUE,0,Free,TRUE
92,12,0,FALSE,2,Free,TRUE
92,13,2,TRUE,0,Free,TRUE
92,14,2,FALSE,1,Free,TRUE
92,15,3,TRUE,0,Free,TRUE
92,16,1,TRUE,1,Free,TRUE
92,17,1,TRUE,1,Free,TRUE
92,18,1,TRUE,1,Free,TRUE
92,19,2,TRUE,0,Free,TRUE
92,20,0,TRUE,0,Free,TRUE
93,1,1,TRUE,2,Free,FALSE
93,2,1,TRUE,0,Free,FALSE
93,3,3,TRUE,0,Free,FALSE
93,4,0,FALSE,0,Free,FALSE
93,5,2,FALSE,0,Free,FALSE
93,6,2,TRUE,2,Free,FALSE
93,7,1,TRUE,0,Free,FALSE
93,8,2,TRUE,0,Free,FALSE
93,9,4,FALSE,0,Free,FALSE
93,10,2,FALSE,0,Free,FALSE
93,11,1,TRUE,0,Free,FALSE
93,12,3,FALSE,0,Free,FALSE
93,13,3,TRUE,1,Free,FALSE
93,14,3,TRUE,0,Free,FALSE
93,15,2,TRUE,1,Free,FALSE
93,16,1,TRUE,0,Free,FALSE
93,17,0,TRUE,1,Free,FALSE
93,18,1,FALSE,1,Free,FALSE
93,19,0,FALSE,0,Free,FALSE
93,20,0,TRUE,1,Free,FALSE
94,1,0,FALSE,0,Free,TRUE
94,2,4,FALSE,1,Free,TRUE
94,3,2,FALSE,0,Free,TRUE
94,4,2,TRUE,0,Free,TRUE
94,5,4,TRUE,0,Free,TRUE
94,6,0,TRUE,0,Free,TRUE
94,7,6,TRUE,0,Free,TRUE
94,8,1,TRUE,0,Free,TRUE
94,9,2,TRUE,0,Free,TRUE
94,10,7,FALSE,0,Free,TRUE
94,11,3,FALSE,0,Free,TRUE
94,12,3,TRUE,0,Free,TRUE
94,13,7,FALSE,1,Free,TRUE
94,14,1,TRUE,0,Free,TRUE
94,15,2,FALSE,0,Free,TRUE
94,16,3,FALSE,0,Free,TRUE
94,17,0,TRUE,0,Free,TRUE
94,18,1,TRUE,0,Free,TRUE
94,19,1,TRUE,1,Free,TRUE
94,20,6,TRUE,2,Free,TRUE
95,1,3,TRUE,0,Premium,FALSE
95,2,3,TRUE,0,Premium,FALSE
95,3,4,TRUE,0,Premium,FALSE
95,4,4,TRUE,0,Premium,FALSE
95,5,1,TRUE,0,Premium,FALSE
95,6,1,TRUE,0,Premium,FALSE
95,7,5,TRUE,1,Premium,FALSE
95,8,1,TRUE,1,Premium,FALSE
95,9,2,FALSE,0,Premium,FALSE
95,10,6,FALSE,0,Premium,FALSE
95,11,3,TRUE,0,Premium,FALSE
95,12,0,TRUE,1,Premium,FALSE
95,13,2,TRUE,0,Premium,FALSE
95,14,5,TRUE,0,Premium,FALSE
95,15,2,TRUE,0,Premium,FALSE
95,16,1,TRUE,0,Premium,FALSE
95,17,1,FALSE,0,Premium,FALSE
95,18,4,TRUE,0,Premium,FALSE
95,19,0,TRUE,0,Premium,FALSE
95,20,3,TRUE,1,Premium,FALSE
96,1,0,TRUE,1,Free,FALSE
96,2,2,FALSE,0,Free,FALSE
96,3,3,FALSE,1,Free,FALSE
96,4,2,FALSE,0,Free,FALSE
96,5,6,TRUE,0,Free,FALSE
96,6,1,FALSE,0,Free,FALSE
96,7,2,TRUE,0,Free,FALSE
96,8,1,FALSE,0,Free,FALSE
96,9,4,TRUE,0,Free,FALSE
96,10,2,TRUE,1,Free,FALSE
96,11,0,FALSE,1,Free,FALSE
96,12,2,TRUE,0,Free,FALSE
96,13,0,FALSE,0,Free,FALSE
96,14,3,FALSE,0,Free,FALSE
96,15,0,FALSE,1,Free,FALSE
96,16,2,FALSE,0,Free,FALSE
96,17,1,TRUE,1,Free,FALSE
96,18,4,TRUE,0,Free,FALSE
96,19,2,TRUE,0,Free,FALSE
96,20,0,TRUE,1,Free,FALSE
97,1,2,FALSE,0,Free,FALSE
97,2,3,FALSE,0,Free,FALSE
97,3,1,FALSE,2,Free,FALSE
97,4,4,TRUE,1,Free,FALSE
97,5,3,TRUE,0,Free,FALSE
97,6,0,TRUE,1,Free,FALSE
97,7,4,FALSE,0,Free,FALSE
97,8,5,TRUE,1,Free,FALSE
97,9,1,TRUE,1,Free,FALSE
97,10,1,TRUE,0,Free,FALSE
97,11,5,TRUE,1,Free,FALSE
97,12,2,FALSE,0,Free,FALSE
97,13,1,FALSE,1,Free,FALSE
97,14,1,FALSE,0,Free,FALSE
97,15,1,FALSE,0,Free,FALSE
97,16,2,TRUE,0,Free,FALSE
97,17,6,FALSE,1,Free,FALSE
97,18,1,TRUE,0,Free,FALSE
97,19,0,TRUE,0,Free,FALSE
97,20,1,TRUE,0,Free,FALSE
