"hh_id","year","head_age","education_head","num_children","income","has_employer_insurance","self_reported_health","unexpected_expense"
502,2020,70,"5",2,79111,0,2,0
502,2021,70,"5",1,85420,1,3,0
502,2022,70,"5",2,66318,1,4,0
502,2023,70,"5",1,56314,1,4,0
502,2024,70,"5",2,97716,1,4,0
503,2019,71,"2",2,35773,1,3,0
503,2020,71,"2",4,77419,0,5,0
503,2021,71,"2",0,66124,1,4,0
503,2022,71,"2",0,30094,0,3,0
503,2023,71,"2",1,44704,1,4,0
503,2024,71,"2",1,59011,1,3,1
504,2019,70,"2",3,201380,0,3,0
504,2020,70,"2",2,52740,0,4,0
504,2021,70,"2",2,68469,1,3,0
504,2022,70,"2",4,70713,1,3,0
504,2023,70,"2",3,69962,0,3,1
504,2024,70,"2",0,38734,1,2,0
505,2019,71,"5",0,51202,0,2,0
505,2020,71,"5",1,79999,1,4,0
505,2021,71,"5",2,121337,0,2,0
505,2022,71,"5",0,95474,1,5,0
505,2023,71,"5",3,52807,1,3,0
505,2024,71,"5",1,128764,0,2,0
506,2019,36,"4",2,59999,1,2,0
506,2020,36,"4",2,118662,1,3,0
506,2021,36,"4",1,85159,1,2,0
506,2022,36,"4",1,49821,1,4,0
506,2023,36,"4",3,96558,1,4,0
506,2024,36,"4",1,48739,1,4,1
507,2019,62,"1",2,44279,0,3,0
507,2020,62,"1",3,48634,1,5,0
507,2021,62,"1",0,52311,1,3,0
507,2022,62,"1",0,89531,1,3,0
507,2023,62,"1",2,63355,1,3,0
507,2024,62,"1",2,42668,1,3,0
508,2019,34,"4",0,73488,0,5,0
508,2020,34,"4",0,70233,0,1,0
508,2021,34,"4",0,74352,1,1,1
508,2022,34,"4",0,32637,0,3,0
508,2023,34,"4",1,38881,1,5,1
508,2024,34,"4",0,79420,0,4,1
509,2019,69,"3",0,56809,1,3,0
509,2020,69,"3",0,47193,0,2,0
509,2021,69,"3",1,47982,1,2,0
509,2022,69,"3",1,97225,1,3,0
509,2023,69,"3",5,29920,1,4,1
509,2024,69,"3",2,70592,1,2,1
510,2019,32,"2",1,42679,0,3,1
510,2020,32,"2",2,36321,1,3,0
510,2021,32,"2",1,80250,1,4,1
510,2022,32,"2",1,56739,1,3,1
510,2023,32,"2",1,102050,0,3,0
510,2024,32,"2",2,55570,0,2,0
511,2019,32,"4",2,26915,1,2,0
511,2020,32,"4",1,71713,1,5,0
511,2021,32,"4",1,55092,1,3,0
511,2022,32,"4",5,43951,0,3,0
511,2023,32,"4",1,28845,1,4,1
511,2024,32,"4",2,100891,1,3,1
512,2019,32,"1",0,52666,1,3,0
512,2020,32,"1",3,82067,1,1,0
512,2021,32,"1",1,77829,1,4,0
512,2022,32,"1",0,56527,1,3,0
512,2023,32,"1",4,64604,0,4,0
512,2024,32,"1",1,113725,0,4,0
513,2019,53,"3",0,26558,1,3,0
513,2020,53,"3",1,104866,0,5,1
513,2021,53,"3",3,66075,1,3,0
513,2022,53,"3",4,40643,0,3,0
513,2023,53,"3",3,210993,0,3,0
513,2024,53,"3",2,77522,1,4,0
514,2019,47,"5",3,25643,1,2,0
514,2020,47,"5",0,104173,0,1,0
514,2021,47,"5",2,29236,1,3,0
514,2022,47,"5",2,29137,0,4,0
514,2023,47,"5",0,66146,1,1,0
514,2024,47,"5",1,54896,0,2,0
515,2019,63,"4",2,51349,1,2,0
515,2020,63,"4",1,51232,0,2,0
515,2021,63,"4",2,144551,1,5,0
515,2022,63,"4",0,44900,0,3,1
515,2023,63,"4",5,42701,1,3,0
515,2024,63,"4",3,51243,1,4,0
516,2019,50,"1",1,74521,1,4,1
516,2020,50,"1",1,49686,0,2,0
516,2021,50,"1",1,42866,1,4,0
516,2022,50,"1",1,82940,0,3,0
516,2023,50,"1",2,80289,1,3,0
516,2024,50,"1",0,91935,0,2,0
517,2019,59,"3",2,57477,1,4,1
517,2020,59,"3",0,74652,0,3,0
517,2021,59,"3",1,43855,1,4,0
517,2022,59,"3",2,136269,1,3,0
517,2023,59,"3",0,126951,1,4,0
517,2024,59,"3",2,98949,0,4,0
518,2019,63,"3",3,43996,1,3,0
518,2020,63,"3",0,35956,1,3,0
518,2021,63,"3",2,54628,1,4,0
518,2022,63,"3",4,70236,1,2,0
518,2023,63,"3",0,47170,0,3,0
518,2024,63,"3",1,32789,1,4,0
519,2019,50,"5",1,95085,1,3,1
519,2020,50,"5",4,102995,0,4,0
519,2021,50,"5",1,121054,0,3,0
519,2022,50,"5",3,35060,0,3,0
519,2023,50,"5",0,66695,1,3,0
519,2024,50,"5",2,49084,0,3,0
520,2019,66,"2",0,42794,0,1,0
520,2020,66,"2",3,108756,1,3,1
520,2021,66,"2",0,55259,1,3,0
520,2022,66,"2",1,111864,0,3,0
520,2023,66,"2",1,51639,0,2,1
520,2024,66,"2",2,67818,0,4,0
521,2019,65,"2",3,46486,1,3,0
521,2020,65,"2",2,94016,0,2,0
521,2021,65,"2",0,62923,0,5,0
521,2022,65,"2",1,77751,0,5,0
521,2023,65,"2",0,93402,1,2,0
521,2024,65,"2",0,18959,0,3,0
522,2019,45,"1",2,73817,1,3,0
522,2020,45,"1",0,44646,1,4,0
522,2021,45,"1",2,55854,1,1,0
522,2022,45,"1",2,54254,1,3,0
522,2023,45,"1",3,60186,0,3,1
522,2024,45,"1",2,63025,1,2,0
523,2019,55,"2",1,41064,0,2,0
523,2020,55,"2",3,46987,1,3,0
523,2021,55,"2",1,91528,1,5,0
523,2022,55,"2",0,75559,1,4,0
523,2023,55,"2",3,52281,0,3,0
523,2024,55,"2",0,217590,1,4,0
524,2019,40,"1",0,40261,1,4,0
524,2020,40,"1",0,41933,1,1,0
524,2021,40,"1",0,44987,1,3,1
524,2022,40,"1",2,44076,1,4,0
524,2023,40,"1",2,30421,1,3,0
524,2024,40,"1",1,125091,1,4,0
525,2019,55,"4",3,44180,1,3,0
525,2020,55,"4",3,48901,0,5,0
525,2021,55,"4",2,127523,1,4,1
525,2022,55,"4",2,154685,1,4,0
525,2023,55,"4",0,47077,1,2,0
525,2024,55,"4",1,44479,1,5,0
526,2019,45,"4",2,41716,0,3,0
526,2020,45,"4",0,178583,0,2,0
526,2021,45,"4",2,35277,0,2,0
526,2022,45,"4",1,90505,1,2,0
526,2023,45,"4",0,85860,0,3,0
526,2024,45,"4",0,144466,1,5,0
527,2019,57,"1",2,189663,1,3,0
527,2020,57,"1",3,99645,1,4,0
527,2021,57,"1",1,28709,1,3,0
527,2022,57,"1",2,45153,0,3,0
527,2023,57,"1",0,100794,1,3,0
527,2024,57,"1",1,113685,0,2,0
528,2019,30,"5",1,72562,1,3,0
528,2020,30,"5",2,37287,1,3,0
528,2021,30,"5",1,78412,1,4,0
528,2022,30,"5",0,56001,0,4,0
528,2023,30,"5",2,47051,1,3,0
528,2024,30,"5",1,81958,1,2,0
529,2019,46,"3",1,191472,1,2,0
529,2020,46,"3",4,33319,0,4,1
529,2021,46,"3",2,99900,1,4,0
529,2022,46,"3",1,54823,0,5,0
529,2023,46,"3",0,48378,0,4,0
529,2024,46,"3",2,92967,1,3,0
530,2019,41,"1",1,64370,1,4,0
530,2020,41,"1",0,59057,0,3,0
530,2021,41,"1",1,79480,0,4,0
530,2022,41,"1",3,43686,1,4,0
530,2023,41,"1",3,152350,0,3,0
530,2024,41,"1",1,34454,0,2,0
531,2019,43,"3",2,94839,0,2,0
531,2020,43,"3",3,94746,1,4,0
531,2021,43,"3",2,134729,1,3,0
531,2022,43,"3",1,151973,1,5,0
531,2023,43,"3",0,72202,1,3,0
531,2024,43,"3",0,83479,1,4,0
532,2019,65,"1",2,86106,1,3,0
532,2020,65,"1",4,79324,1,4,0
532,2021,65,"1",1,36573,0,3,1
532,2022,65,"1",2,52034,1,3,0
532,2023,65,"1",1,51131,1,2,0
532,2024,65,"1",1,78273,0,4,1
533,2019,55,"1",0,47295,0,4,0
533,2020,55,"1",0,42491,1,2,0
533,2021,55,"1",1,128868,1,5,1
533,2022,55,"1",1,63648,0,2,0
533,2023,55,"1",0,43813,1,2,1
533,2024,55,"1",1,74471,1,3,0
534,2019,41,"3",1,102821,1,2,0
534,2020,41,"3",0,77157,1,5,0
534,2021,41,"3",0,32664,1,3,0
534,2022,41,"3",2,73146,1,5,0
534,2023,41,"3",0,110401,1,3,1
534,2024,41,"3",1,59177,0,3,0
535,2019,29,"4",2,88827,0,3,0
535,2020,29,"4",2,50811,1,3,0
535,2021,29,"4",0,89205,1,3,1
535,2022,29,"4",0,72213,1,1,1
535,2023,29,"4",6,64022,0,4,0
535,2024,29,"4",2,33948,1,4,0
536,2019,61,"2",2,77125,1,3,0
536,2020,61,"2",1,112721,1,1,1
536,2021,61,"2",4,97534,1,3,0
536,2022,61,"2",5,82665,1,3,0
536,2023,61,"2",1,60695,1,3,1
536,2024,61,"2",2,97485,1,3,0
537,2019,59,"2",1,33576,0,2,0
537,2020,59,"2",3,144644,1,3,0
537,2021,59,"2",1,52182,1,3,0
537,2022,59,"2",1,62078,1,2,0
537,2023,59,"2",0,43335,1,3,0
537,2024,59,"2",1,56620,1,5,0
538,2019,42,"5",2,37346,1,4,0
538,2020,42,"5",3,119029,0,3,0
538,2021,42,"5",0,44288,0,2,0
538,2022,42,"5",0,37942,1,3,0
538,2023,42,"5",3,27338,0,3,1
538,2024,42,"5",0,83081,1,3,0
539,2019,69,"3",2,43621,1,3,0
539,2020,69,"3",3,120969,0,3,0
539,2021,69,"3",5,48935,0,4,0
539,2022,69,"3",0,77452,1,3,0
539,2023,69,"3",1,56182,0,2,0
539,2024,69,"3",1,64235,1,2,0
540,2019,28,"3",2,55273,1,4,0
540,2020,28,"3",2,60871,0,2,0
540,2021,28,"3",2,53552,1,4,0
540,2022,28,"3",3,47583,1,5,0
540,2023,28,"3",2,90808,1,3,0
540,2024,28,"3",1,49683,1,3,0
541,2019,58,"5",2,49074,0,4,0
541,2020,58,"5",1,94356,1,3,0
541,2021,58,"5",0,109330,1,5,0
541,2022,58,"5",2,36834,1,1,0
541,2023,58,"5",0,54996,1,3,1
541,2024,58,"5",1,56439,1,3,0
542,2019,41,"2",1,118142,0,4,1
542,2020,41,"2",1,97246,1,1,0
542,2021,41,"2",1,105332,1,4,0
542,2022,41,"2",1,55779,0,3,0
542,2023,41,"2",5,100665,1,4,0
542,2024,41,"2",1,56296,0,3,0
543,2019,56,"5",3,47296,0,3,0
543,2020,56,"5",2,60497,0,4,0
543,2021,56,"5",1,95930,0,3,1
543,2022,56,"5",0,72048,0,4,0
543,2023,56,"5",4,75781,1,3,0
543,2024,56,"5",1,45827,1,2,0
544,2019,28,"1",0,44025,1,4,0
544,2020,28,"1",2,82280,1,4,0
544,2021,28,"1",1,91236,1,2,0
544,2022,28,"1",2,93110,0,3,0
544,2023,28,"1",2,46055,1,3,0
544,2024,28,"1",1,100508,1,4,0
545,2019,60,"5",2,65819,1,2,1
545,2020,60,"5",1,14590,0,5,0
545,2021,60,"5",1,84787,1,2,1
545,2022,60,"5",4,55176,0,5,0
545,2023,60,"5",0,51069,0,3,0
545,2024,60,"5",0,46590,0,3,1
546,2019,65,"5",2,46469,1,4,0
546,2020,65,"5",0,45490,1,2,1
546,2021,65,"5",1,47073,1,3,0
546,2022,65,"5",1,89759,1,2,0
546,2023,65,"5",2,36745,0,3,0
546,2024,65,"5",1,26414,1,4,0
547,2019,29,"4",2,69232,1,3,0
547,2020,29,"4",2,81428,1,3,0
547,2021,29,"4",0,118622,1,3,1
547,2022,29,"4",2,42540,0,1,0
547,2023,29,"4",1,53173,1,1,0
547,2024,29,"4",0,37709,0,3,0
548,2019,73,"5",1,54642,1,2,0
548,2020,73,"5",0,21862,0,1,0
548,2021,73,"5",1,75713,1,3,0
548,2022,73,"5",1,99934,1,4,0
548,2023,73,"5",1,115902,1,4,0
548,2024,73,"5",1,153860,1,2,0
549,2019,46,"5",4,215085,1,3,0
549,2020,46,"5",1,49612,1,4,0
549,2021,46,"5",3,43746,0,2,0
549,2022,46,"5",0,59338,1,3,1
549,2023,46,"5",2,70871,1,4,0
549,2024,46,"5",1,93912,0,3,0
550,2019,31,"5",1,76048,0,1,0
550,2020,31,"5",1,33409,1,4,1
550,2021,31,"5",0,59285,1,2,0
550,2022,31,"5",0,86254,1,4,1
550,2023,31,"5",0,47477,0,2,0
550,2024,31,"5",1,53883,1,3,0
551,2019,37,"4",1,36624,0,3,0
551,2020,37,"4",1,134618,1,3,0
551,2021,37,"4",1,48387,1,3,0
551,2022,37,"4",2,60145,1,3,0
551,2023,37,"4",1,54212,0,3,0
551,2024,37,"4",0,66292,0,4,0
552,2019,46,"2",0,85146,0,3,0
552,2020,46,"2",0,57928,0,1,0
552,2021,46,"2",1,89611,1,3,0
552,2022,46,"2",1,66521,1,2,0
552,2023,46,"2",1,70534,1,4,0
552,2024,46,"2",2,70431,1,1,0
553,2019,65,"4",0,33394,1,3,1
553,2020,65,"4",1,42019,0,4,0
553,2021,65,"4",2,41888,1,4,0
553,2022,65,"4",1,64068,1,1,0
553,2023,65,"4",1,92305,1,3,0
553,2024,65,"4",1,87008,0,4,0
554,2019,69,"5",1,69813,0,4,1
554,2020,69,"5",1,35638,1,1,0
554,2021,69,"5",3,83311,0,3,0
554,2022,69,"5",0,50131,1,3,0
554,2023,69,"5",2,100029,0,3,0
554,2024,69,"5",4,56386,1,3,0
555,2019,66,"4",3,63663,1,5,0
555,2020,66,"4",0,62247,0,4,0
555,2021,66,"4",0,29269,0,3,1
555,2022,66,"4",2,48342,0,1,0
555,2023,66,"4",2,46651,1,2,0
555,2024,66,"4",2,55521,0,3,1
556,2019,65,"5",1,27934,1,4,1
556,2020,65,"5",0,59054,1,2,0
556,2021,65,"5",3,37529,1,5,0
556,2022,65,"5",3,59645,1,4,0
556,2023,65,"5",2,65207,1,3,1
556,2024,65,"5",0,69711,1,3,0
557,2019,56,"2",2,35411,1,3,0
557,2020,56,"2",1,44283,1,3,0
557,2021,56,"2",1,43022,1,4,0
557,2022,56,"2",1,55787,1,3,0
557,2023,56,"2",1,78861,1,2,0
557,2024,56,"2",4,113679,1,4,0
558,2019,45,"2",2,50385,0,3,0
558,2020,45,"2",1,76901,1,4,0
558,2021,45,"2",2,63285,1,4,0
558,2022,45,"2",1,74780,0,4,1
558,2023,45,"2",4,62218,0,3,0
558,2024,45,"2",0,69835,1,3,0
559,2019,34,"4",1,69000,1,3,1
559,2020,34,"4",1,84895,0,2,0
559,2021,34,"4",0,126778,1,3,1
559,2022,34,"4",1,78812,1,4,0
559,2023,34,"4",0,99607,0,4,0
559,2024,34,"4",1,66459,1,4,1
560,2019,65,"2",2,53256,1,4,0
560,2020,65,"2",2,64223,1,4,0
560,2021,65,"2",1,42984,1,3,1
560,2022,65,"2",1,23176,1,3,0
560,2023,65,"2",1,63805,1,3,0
560,2024,65,"2",0,56642,1,3,0
561,2019,35,"1",0,63651,0,5,0
561,2020,35,"1",2,108892,1,4,1
561,2021,35,"1",0,32482,1,4,0
561,2022,35,"1",0,111447,1,3,0
561,2023,35,"1",1,96697,1,5,0
561,2024,35,"1",2,138785,1,1,0
562,2019,33,"4",0,57374,1,4,0
562,2020,33,"4",2,53979,0,4,1
562,2021,33,"4",2,49876,1,3,0
562,2022,33,"4",1,52112,1,5,0
562,2023,33,"4",1,82155,1,3,0
562,2024,33,"4",0,76781,0,4,0
563,2019,73,"4",1,83881,1,5,0
563,2020,73,"4",2,83336,1,3,0
563,2021,73,"4",1,50060,1,2,0
563,2022,73,"4",1,95986,0,4,0
563,2023,73,"4",1,103305,1,5,1
563,2024,73,"4",0,34988,1,1,0
564,2019,36,"2",0,89986,1,1,0
564,2020,36,"2",2,104832,1,5,0
564,2021,36,"2",4,71182,1,4,0
564,2022,36,"2",1,95890,0,4,0
564,2023,36,"2",1,53487,1,3,1
564,2024,36,"2",2,74939,1,4,0
565,2019,38,"1",2,54273,0,2,0
565,2020,38,"1",0,45688,1,3,0
565,2021,38,"1",5,76396,0,3,0
565,2022,38,"1",2,40806,1,3,0
565,2023,38,"1",2,120264,1,4,0
565,2024,38,"1",3,83960,0,3,1
566,2019,40,"5",2,53023,1,3,0
566,2020,40,"5",2,56703,1,3,0
566,2021,40,"5",2,36237,1,4,0
566,2022,40,"5",1,116473,1,4,0
566,2023,40,"5",1,119682,1,4,0
566,2024,40,"5",2,46497,1,3,0
567,2019,28,"4",2,41320,1,3,0
567,2020,28,"4",0,56998,1,3,1
567,2021,28,"4",1,72591,0,3,0
567,2022,28,"4",0,59295,0,4,1
567,2023,28,"4",1,134618,1,2,0
567,2024,28,"4",0,81558,1,4,0
568,2019,36,"2",4,95362,1,3,0
568,2020,36,"2",3,55689,1,2,0
568,2021,36,"2",1,67787,0,3,1
568,2022,36,"2",2,68091,1,4,1
568,2023,36,"2",3,44462,1,4,0
568,2024,36,"2",1,88526,1,4,0
569,2019,61,"2",1,108916,1,3,0
569,2020,61,"2",0,175706,1,3,0
569,2021,61,"2",3,52160,1,3,0
569,2022,61,"2",1,45163,1,5,0
569,2023,61,"2",1,74781,0,1,0
569,2024,61,"2",1,70721,1,1,0
570,2019,57,"5",1,64977,1,3,0
570,2020,57,"5",1,46594,1,3,0
570,2021,57,"5",4,26937,1,2,0
570,2022,57,"5",0,51381,1,4,0
570,2023,57,"5",1,137349,1,1,0
570,2024,57,"5",4,68437,1,4,0
571,2019,36,"5",1,40267,1,1,0
571,2020,36,"5",3,35309,1,4,0
571,2021,36,"5",0,91587,1,5,0
571,2022,36,"5",1,50723,1,3,0
571,2023,36,"5",2,38837,0,3,0
571,2024,36,"5",2,65184,1,3,0
572,2019,46,"3",3,109658,1,3,0
572,2020,46,"3",4,45440,0,3,0
572,2021,46,"3",1,69112,0,3,1
572,2022,46,"3",0,38761,0,4,0
572,2023,46,"3",2,51797,1,1,1
572,2024,46,"3",1,94422,0,4,0
573,2019,54,"3",1,108975,1,3,0
573,2020,54,"3",3,49797,1,2,0
573,2021,54,"3",4,81998,1,4,0
573,2022,54,"3",0,23265,1,4,0
573,2023,54,"3",1,51838,0,3,1
573,2024,54,"3",1,49018,1,3,1
574,2019,28,"3",1,112273,0,4,0
574,2020,28,"3",2,108517,1,3,0
574,2021,28,"3",1,61679,1,3,0
574,2022,28,"3",3,69808,0,2,1
574,2023,28,"3",0,58311,0,3,0
574,2024,28,"3",3,33145,1,2,0
575,2019,40,"1",0,71046,1,3,1
575,2020,40,"1",0,70245,0,2,0
575,2021,40,"1",2,117883,1,3,0
575,2022,40,"1",2,58595,1,3,0
575,2023,40,"1",3,137810,0,5,0
575,2024,40,"1",0,52813,1,3,0
576,2019,50,"3",2,38867,1,5,0
576,2020,50,"3",2,87229,0,1,1
576,2021,50,"3",0,70173,1,3,1
576,2022,50,"3",2,67142,1,4,0
576,2023,50,"3",4,53050,1,4,0
576,2024,50,"3",1,64091,1,2,1
577,2019,48,"5",1,46809,1,4,1
577,2020,48,"5",0,40604,1,3,0
577,2021,48,"5",2,63815,1,4,0
577,2022,48,"5",2,51870,0,2,0
577,2023,48,"5",1,69674,1,2,0
577,2024,48,"5",0,53997,1,4,0
578,2019,61,"4",2,22359,0,4,0
578,2020,61,"4",0,89866,1,4,1
578,2021,61,"4",5,34862,1,5,0
578,2022,61,"4",1,63635,1,4,0
578,2023,61,"4",0,65092,0,3,0
578,2024,61,"4",0,98498,0,2,0
579,2019,72,"3",2,78202,1,3,0
579,2020,72,"3",4,69124,0,4,0
579,2021,72,"3",2,32430,1,2,0
579,2022,72,"3",3,71482,1,4,0
579,2023,72,"3",0,47615,1,3,1
579,2024,72,"3",3,58171,1,4,0
580,2019,34,"1",3,57122,1,3,0
580,2020,34,"1",3,96761,0,4,0
580,2021,34,"1",1,60428,0,2,1
580,2022,34,"1",1,75705,0,3,1
580,2023,34,"1",2,59506,0,5,0
580,2024,34,"1",1,44641,1,3,0
581,2019,63,"1",3,32482,1,3,0
581,2020,63,"1",1,96502,0,3,0
581,2021,63,"1",2,91474,1,2,0
581,2022,63,"1",0,118231,1,2,0
581,2023,63,"1",2,58953,1,5,0
581,2024,63,"1",1,102696,1,4,0
582,2019,32,"2",0,44187,1,4,0
582,2020,32,"2",0,55374,1,3,0
582,2021,32,"2",1,66890,0,3,0
582,2022,32,"2",1,58873,1,4,1
582,2023,32,"2",0,44379,1,3,1
582,2024,32,"2",3,77924,1,2,0
583,2019,42,"4",3,54376,1,2,0
583,2020,42,"4",0,39423,0,3,0
583,2021,42,"4",1,74110,1,2,0
583,2022,42,"4",0,39608,1,5,1
583,2023,42,"4",0,130096,1,3,0
583,2024,42,"4",2,43326,1,3,0
584,2019,29,"5",1,85298,1,3,0
584,2020,29,"5",0,72748,1,2,0
584,2021,29,"5",3,38870,1,3,0
584,2022,29,"5",2,108744,1,3,0
584,2023,29,"5",3,65691,1,4,0
584,2024,29,"5",4,61465,0,3,0
585,2019,28,"4",1,41001,1,5,0
585,2020,28,"4",0,62420,1,5,0
585,2021,28,"4",1,34737,1,1,0
585,2022,28,"4",3,58912,1,5,0
585,2023,28,"4",2,39287,0,2,1
585,2024,28,"4",4,23357,1,5,0
586,2019,36,"2",0,97131,1,4,1
586,2020,36,"2",3,88000,0,1,0
586,2021,36,"2",1,40744,1,1,0
586,2022,36,"2",1,49044,1,3,0
586,2023,36,"2",2,47802,1,4,0
586,2024,36,"2",1,121745,1,3,0
587,2019,60,"3",2,70066,1,3,0
587,2020,60,"3",2,51373,0,4,0
587,2021,60,"3",1,64448,1,4,0
587,2022,60,"3",1,32992,0,4,0
587,2023,60,"3",0,61964,1,3,0
587,2024,60,"3",3,39722,1,5,0
588,2019,64,"2",0,91918,1,3,0
588,2020,64,"2",1,59960,1,4,0
588,2021,64,"2",2,121929,1,3,0
588,2022,64,"2",1,24091,0,1,0
588,2023,64,"2",0,40886,1,4,0
588,2024,64,"2",1,72196,0,5,0
589,2019,30,"2",3,31057,1,4,0
589,2020,30,"2",2,65021,0,3,0
589,2021,30,"2",1,39232,1,3,0
589,2022,30,"2",2,25450,0,4,0
589,2023,30,"2",2,75224,1,2,1
589,2024,30,"2",2,57916,1,4,0
590,2019,72,"2",4,58685,1,2,0
590,2020,72,"2",3,58856,1,5,0
590,2021,72,"2",0,88460,1,3,1
590,2022,72,"2",3,60756,1,3,0
590,2023,72,"2",3,56721,0,4,1
590,2024,72,"2",4,61641,1,3,1
591,2019,69,"5",2,79700,1,4,0
591,2020,69,"5",1,118706,1,5,0
591,2021,69,"5",4,108422,1,2,0
591,2022,69,"5",1,71076,1,3,0
591,2023,69,"5",0,34442,1,4,0
591,2024,69,"5",3,104165,1,4,0
592,2019,54,"2",1,66722,1,5,1
592,2020,54,"2",0,52173,1,2,0
592,2021,54,"2",2,63364,0,3,1
592,2022,54,"2",1,29256,1,3,0
592,2023,54,"2",1,57912,1,4,0
592,2024,54,"2",1,49201,0,3,0
593,2019,49,"2",4,76444,1,3,0
593,2020,49,"2",2,102450,1,3,0
593,2021,49,"2",2,80816,0,3,1
593,2022,49,"2",3,61617,1,2,0
593,2023,49,"2",2,55712,0,3,0
593,2024,49,"2",2,81377,1,2,0
594,2019,39,"3",1,35872,1,4,0
594,2020,39,"3",1,88579,1,4,1
594,2021,39,"3",1,81218,1,2,0
594,2022,39,"3",0,78580,1,3,0
594,2023,39,"3",0,136359,1,3,0
594,2024,39,"3",4,70963,1,3,1
595,2019,63,"5",1,81236,1,3,0
595,2020,63,"5",1,55233,0,4,0
595,2021,63,"5",4,110452,1,3,0
595,2022,63,"5",1,95468,1,3,0
595,2023,63,"5",2,50674,1,2,0
595,2024,63,"5",0,63622,1,4,0
596,2019,32,"3",4,142286,1,3,0
596,2020,32,"3",0,295212,1,3,0
596,2021,32,"3",3,95717,1,3,0
596,2022,32,"3",2,53643,1,4,1
596,2023,32,"3",2,66167,1,4,0
596,2024,32,"3",0,86562,0,2,0
597,2019,38,"5",1,73276,1,4,0
597,2020,38,"5",0,109996,1,3,0
597,2021,38,"5",1,92223,1,4,0
597,2022,38,"5",1,54462,0,5,0
597,2023,38,"5",0,44299,0,3,0
597,2024,38,"5",1,47087,1,4,0
598,2019,38,"5",1,50194,0,5,1
598,2020,38,"5",1,32701,0,4,0
598,2021,38,"5",1,75721,1,4,1
598,2022,38,"5",0,46708,0,2,0
598,2023,38,"5",1,66208,1,4,0
598,2024,38,"5",1,75698,1,2,0
599,2019,47,"1",1,24295,1,4,0
599,2020,47,"1",1,26739,1,4,0
599,2021,47,"1",3,122090,0,4,1
599,2022,47,"1",1,122499,1,3,1
599,2023,47,"1",3,84842,1,4,0
599,2024,47,"1",0,162805,0,3,0
600,2019,73,"5",3,115789,0,3,0
600,2020,73,"5",2,70394,1,2,0
600,2021,73,"5",0,77768,0,3,1
600,2022,73,"5",0,40230,1,2,0
600,2023,73,"5",1,105393,1,2,1
600,2024,73,"5",1,50154,1,4,0
601,2019,41,"2",3,66123,1,1,0
601,2020,41,"2",2,64329,0,4,0
601,2021,41,"2",3,54245,1,3,0
601,2022,41,"2",2,69234,1,3,0
601,2023,41,"2",0,103117,1,4,1
601,2024,41,"2",2,98297,0,4,0
602,2019,52,"3",1,93989,0,5,0
602,2020,52,"3",4,19010,1,4,0
602,2021,52,"3",0,200794,1,2,0
602,2022,52,"3",4,56294,1,3,0
602,2023,52,"3",1,64327,1,2,0
602,2024,52,"3",1,38736,1,4,0
603,2019,70,"1",1,135262,1,3,0
603,2020,70,"1",0,98828,1,4,0
603,2021,70,"1",0,71486,1,5,0
603,2022,70,"1",1,93454,0,5,0
603,2023,70,"1",0,116945,1,3,0
603,2024,70,"1",1,32996,1,3,0
604,2019,38,"2",0,65413,1,3,0
604,2020,38,"2",1,72565,1,2,0
604,2021,38,"2",1,59435,1,3,0
604,2022,38,"2",3,78376,1,3,0
604,2023,38,"2",0,41994,1,3,0
604,2024,38,"2",1,96428,0,5,0
605,2019,28,"1",1,32072,1,3,0
605,2020,28,"1",1,27394,1,4,0
605,2021,28,"1",2,95559,1,4,0
605,2022,28,"1",2,72303,1,2,0
605,2023,28,"1",2,24890,0,3,0
605,2024,28,"1",1,68273,1,3,0
606,2019,69,"3",1,39450,1,4,0
606,2020,69,"3",4,50790,1,3,0
606,2021,69,"3",1,59731,0,3,0
606,2022,69,"3",1,74883,1,3,1
606,2023,69,"3",1,73408,1,3,0
606,2024,69,"3",0,47736,1,4,0
607,2019,37,"5",1,84622,1,3,0
607,2020,37,"5",2,87783,1,3,0
607,2021,37,"5",0,51017,0,4,0
607,2022,37,"5",1,146385,0,3,0
607,2023,37,"5",1,82621,1,4,0
607,2024,37,"5",1,23474,1,3,0
608,2019,53,"4",1,66005,0,5,0
608,2020,53,"4",0,38795,1,5,0
608,2021,53,"4",2,45531,1,3,0
608,2022,53,"4",0,53050,1,4,1
608,2023,53,"4",1,71981,1,4,0
608,2024,53,"4",3,115840,1,4,0
609,2019,28,"3",2,48892,1,4,0
609,2020,28,"3",1,60001,1,3,0
609,2021,28,"3",2,108898,1,4,0
609,2022,28,"3",2,44816,1,2,0
609,2023,28,"3",1,36898,0,2,0
609,2024,28,"3",4,44808,0,1,0
610,2019,69,"1",1,28066,1,3,0
610,2020,69,"1",0,75738,1,1,0
610,2021,69,"1",3,69796,1,2,0
610,2022,69,"1",0,100053,1,4,0
610,2023,69,"1",2,60007,1,3,0
610,2024,69,"1",0,36741,1,2,0
611,2019,32,"3",1,124063,1,3,1
611,2020,32,"3",1,145456,0,2,0
611,2021,32,"3",2,43837,1,4,0
611,2022,32,"3",3,193856,1,3,0
611,2023,32,"3",5,70731,1,3,1
611,2024,32,"3",1,64499,1,3,0
612,2019,55,"3",2,73374,0,3,0
612,2020,55,"3",1,43734,0,4,0
612,2021,55,"3",5,44141,1,3,0
612,2022,55,"3",1,67054,1,3,1
612,2023,55,"3",1,109459,0,3,0
