respondent_id,age,education,party_id,income_category,region,congress_approval
892,36,Some College,Republican,$60k-$100k,West,46.32428514994896
893,70,Bachelor's,Democrat,$60k-$100k,West,38.07817364813391
894,34,Bachelor's,Republican,$60k-$100k,Northeast,23.746205000630976
895,85,Some College,Democrat,$60k-$100k,Midwest,47.44478691219785
896,85,High School,Republican,$60k-$100k,South,33.21472765551019
897,58,Some College,Democrat,Under $30k,Midwest,28.324828780648502
898,61,Bachelor's,Republican,Under $30k,West,25.703070088487756
899,69,High School,Democrat,$30k-$60k,Midwest,30.6379555548237
900,77,Bachelor's,Democrat,Over $100k,West,27.18895805240306
901,79,Bachelor's,Independent,Under $30k,Northeast,23.97748690997936
902,53,Some College,Republican,Under $30k,South,15.783279528092525
903,58,Graduate,Democrat,$60k-$100k,West,12.059078500190644
904,62,Bachelor's,Republican,Over $100k,West,27.7034009976284
905,31,High School,Independent,$30k-$60k,Midwest,44.565471917964516
906,72,Some College,Independent,$60k-$100k,Midwest,16.353354377528532
907,31,Some College,Independent,$30k-$60k,South,37.58208816833938
908,20,High School,Democrat,$30k-$60k,South,43.61014443853688
909,32,High School,Republican,$30k-$60k,West,33.13509970666313
910,78,Some College,Republican,Over $100k,West,9.633291552843424
911,20,High School,Republican,$30k-$60k,West,30.764371691981207
912,29,Bachelor's,Democrat,$30k-$60k,Northeast,48.741438330669965
913,44,Some College,Republican,$60k-$100k,Northeast,33.02680149176683
914,19,Bachelor's,Democrat,$30k-$60k,West,23.152362277126336
915,82,Some College,Democrat,$30k-$60k,South,62.5736734579439
916,62,Some College,Independent,$60k-$100k,West,27.431556501201754
917,48,Graduate,Independent,Under $30k,South,37.76581037372531
918,48,High School,Independent,Over $100k,South,11.176635604458175
919,52,Some College,Republican,Under $30k,South,32.32271543342892
920,58,Bachelor's,Republican,Over $100k,South,29.04430229301452
921,56,Graduate,Republican,$60k-$100k,West,40.01564223730291
922,60,Bachelor's,Republican,$60k-$100k,South,17.890709089493008
923,31,High School,Democrat,$30k-$60k,South,49.252159738815166
924,53,High School,Democrat,$60k-$100k,South,54.91316630121271
925,51,Bachelor's,Independent,Over $100k,West,6.715758068100355
926,65,Some College,Republican,$60k-$100k,South,32.21858365274266
927,52,Some College,Republican,$60k-$100k,South,33.68558513211568
928,51,High School,Independent,Under $30k,Northeast,16.85204231992876
929,42,Bachelor's,Democrat,$30k-$60k,Northeast,54.881551398518
930,80,Bachelor's,Republican,Under $30k,South,16.568308497851987
931,34,Graduate,Independent,$60k-$100k,Midwest,26.492058672008817
932,32,Some College,Independent,$30k-$60k,Midwest,37.661298357703316
933,45,Graduate,Independent,$30k-$60k,South,31.970841204342026
934,24,Some College,Democrat,Under $30k,Midwest,0.8310274421286792
935,70,Some College,Republican,$30k-$60k,Northeast,19.189406307774433
936,47,Bachelor's,Republican,$30k-$60k,Northeast,33.25946232940553
937,85,Some College,Independent,$30k-$60k,Midwest,27.524243592655008
938,37,Some College,Democrat,Under $30k,South,47.94920936878559
939,27,High School,Independent,Under $30k,Midwest,26.32087077810634
940,18,Graduate,Independent,$60k-$100k,South,18.766861694749014
941,61,Bachelor's,Democrat,Under $30k,West,30.708300447450267
942,64,Bachelor's,Independent,Under $30k,Northeast,41.6486641028858
943,70,High School,Democrat,$30k-$60k,West,32.00960444444938
944,71,Bachelor's,Democrat,$30k-$60k,South,30.8626339269217
945,82,Some College,Democrat,$60k-$100k,Midwest,43.44009720367637
946,84,Some College,Independent,$60k-$100k,Northeast,13.281895293060757
947,35,Graduate,Independent,Under $30k,South,26.43802625437907
948,48,Some College,Independent,$30k-$60k,Midwest,15.67210151580468
949,58,High School,Independent,Under $30k,South,22.3056663505821
950,59,Bachelor's,Republican,Over $100k,Midwest,29.588424001792834
951,75,High School,Independent,Over $100k,South,9.233056792608675
952,68,Some College,Republican,Under $30k,South,26.27511053743237
953,72,Graduate,Independent,Under $30k,Midwest,21.125942212382135
954,58,Some College,Independent,Under $30k,South,23.088887216513555
955,48,Bachelor's,Independent,$30k-$60k,Northeast,20.30247196849008
956,67,High School,Democrat,$60k-$100k,Midwest,39.09778349026152
957,26,Graduate,Republican,$60k-$100k,Midwest,8.766310784453168
958,22,High School,Republican,$30k-$60k,West,38.97244548592796
959,42,Some College,Democrat,Over $100k,Northeast,37.30248545272709
960,52,Graduate,Republican,Over $100k,South,39.466419863144466
961,22,Graduate,Independent,$60k-$100k,Midwest,14.491750694631161
962,68,Some College,Republican,$60k-$100k,South,24.909393115906546
963,83,Bachelor's,Democrat,$60k-$100k,Midwest,32.84445623259499
964,78,High School,Republican,Under $30k,South,45.729826431684394
965,47,Bachelor's,Republican,$30k-$60k,Midwest,40.52958119176736
966,75,Some College,Republican,Under $30k,Northeast,32.512481944540234
967,59,Graduate,Republican,Under $30k,Northeast,33.68971858058035
968,77,High School,Democrat,$30k-$60k,Northeast,55.25214634597356
969,71,Bachelor's,Republican,Under $30k,South,39.23208922452319
970,34,Some College,Democrat,Under $30k,South,24.795758268287987
971,47,Graduate,Democrat,$60k-$100k,Northeast,53.1428712012834
972,24,Some College,Democrat,$60k-$100k,South,42.77671678022315
973,31,High School,Republican,$30k-$60k,Northeast,31.490366226413045
974,73,Some College,Democrat,Under $30k,South,33.79581588571633
975,53,Some College,Independent,$30k-$60k,South,23.090241607371414
976,50,Some College,Independent,$60k-$100k,Northeast,24.307305874981463
977,27,High School,Democrat,$30k-$60k,Midwest,34.143165764596375
978,61,Some College,Independent,$60k-$100k,South,11.526896742605711
979,18,Some College,Democrat,$30k-$60k,West,57.075194931609914
980,27,Some College,Republican,Over $100k,South,16.600237515150127
981,39,Some College,Democrat,Under $30k,West,38.29870160837753
982,36,Graduate,Republican,Under $30k,South,25.883169380101968
983,22,Some College,Democrat,Over $100k,West,38.828616086371305
984,65,Some College,Democrat,Under $30k,Midwest,28.767478349773338
985,37,Bachelor's,Democrat,Over $100k,West,45.996824312088684
986,43,Bachelor's,Republican,Under $30k,South,19.14163792276374
987,59,Some College,Republican,Over $100k,Midwest,30.401056383200615
988,72,Some College,Republican,$30k-$60k,South,51.57911528885346
989,82,Some College,Republican,$60k-$100k,Midwest,22.66862515049732
990,27,Bachelor's,Republican,Under $30k,South,36.22344092647628
991,24,Some College,Republican,$30k-$60k,South,19.811210576250055
992,21,Bachelor's,Republican,$60k-$100k,West,33.654288546902954
993,74,Some College,Democrat,Under $30k,Midwest,39.81842274317079
994,34,Bachelor's,Republican,Under $30k,Northeast,16.068104896706544
995,25,High School,Independent,Under $30k,South,15.658837853909777
996,48,High School,Independent,Under $30k,Northeast,27.315015636914698
997,73,Some College,Democrat,$60k-$100k,Northeast,73.427934194541
998,85,Some College,Democrat,Under $30k,West,39.197775163541884
999,53,Graduate,Republican,$30k-$60k,South,28.759101570594563
1000,21,High School,Democrat,Over $100k,South,28.83823565285765
1001,83,Some College,Democrat,$60k-$100k,Midwest,54.34751326859563
1002,43,Bachelor's,Independent,$30k-$60k,South,28.645596728516782
1003,54,Bachelor's,Republican,Under $30k,South,28.89898724860537
1004,85,Bachelor's,Democrat,$30k-$60k,South,58.997724598564176
1005,42,Some College,Democrat,Over $100k,Midwest,38.037706837302636
1006,76,Graduate,Independent,$60k-$100k,South,34.692042116573845
1007,29,Some College,Republican,$30k-$60k,South,30.557593659883167
1008,69,High School,Independent,$60k-$100k,Northeast,39.7676092344989
1009,37,High School,Independent,$30k-$60k,Midwest,16.271875134155845
1010,28,High School,Republican,Under $30k,West,38.15140025855581
1011,37,High School,Republican,$60k-$100k,Northeast,23.3693221964514
1012,69,Bachelor's,Republican,$60k-$100k,Northeast,16.862495009669118
1013,48,Some College,Independent,$30k-$60k,West,9.658766674016732
1014,56,High School,Republican,$30k-$60k,South,25.093858449590318
1015,27,Some College,Independent,Under $30k,South,0.8753922579967615
1016,48,Some College,Democrat,$30k-$60k,Midwest,37.92687324547262
1017,28,Bachelor's,Democrat,Under $30k,Northeast,44.09174128188499
1018,76,Bachelor's,Republican,$60k-$100k,Midwest,28.29916270800885
1019,30,Graduate,Independent,Over $100k,South,50.59498213335003
1020,63,Some College,Independent,$60k-$100k,West,33.34048469377612
1021,51,Graduate,Independent,$30k-$60k,Midwest,60.67497240372472
1022,84,Bachelor's,Republican,$30k-$60k,South,34.976027620875875
1023,34,Some College,Independent,$60k-$100k,Northeast,27.32570743620709
1024,60,High School,Independent,$30k-$60k,Northeast,18.208990044972698
1025,54,High School,Republican,Under $30k,West,16.131809356661577
1026,23,High School,Independent,$30k-$60k,West,11.110404054549042
1027,28,Some College,Republican,$60k-$100k,Midwest,22.52350560790008
1028,30,Graduate,Republican,$30k-$60k,South,38.72051230355269
1029,75,Some College,Independent,Over $100k,Midwest,24.608364604513056
1030,46,High School,Democrat,$60k-$100k,Midwest,43.6538511746135
1031,79,Bachelor's,Independent,Over $100k,South,17.058223975051973
1032,81,Some College,Independent,$60k-$100k,West,33.1252350267715
1033,84,Some College,Independent,$30k-$60k,South,16.852280295665587
1034,31,High School,Democrat,Under $30k,South,41.89623591198265
1035,38,Some College,Republican,Over $100k,South,20.14370940007045
1036,20,Some College,Democrat,$30k-$60k,West,19.17364798478266
1037,71,High School,Democrat,$30k-$60k,South,33.44252059136732
1038,26,Some College,Democrat,$30k-$60k,South,19.997353937673246
1039,58,Some College,Independent,$30k-$60k,South,28.210198952292785
1040,72,Bachelor's,Republican,$30k-$60k,South,13.821212099111591
1041,83,High School,Independent,Under $30k,Midwest,11.646107694415749
1042,79,Bachelor's,Independent,$30k-$60k,West,28.668242377267
1043,70,High School,Republican,$60k-$100k,Northeast,30.510215338621776
1044,50,Bachelor's,Republican,Under $30k,South,28.29965360458232
1045,35,Bachelor's,Independent,Under $30k,West,27.592645824369757
1046,37,High School,Democrat,Under $30k,Northeast,50.51722425625263
1047,59,Some College,Independent,$60k-$100k,Midwest,31.771360615634165
1048,38,Some College,Democrat,$30k-$60k,Northeast,21.399887252247844
1049,19,Graduate,Democrat,Under $30k,Northeast,37.44685664371525
1050,31,High School,Independent,$60k-$100k,West,12.835498839133143
1051,82,Some College,Republican,$30k-$60k,Northeast,47.38144432136694
1052,24,Bachelor's,Republican,$30k-$60k,Northeast,50.48052706283253
1053,18,Some College,Republican,Over $100k,South,53.849335598168445
1054,25,Some College,Republican,$60k-$100k,South,30.628700182933326
1055,80,High School,Democrat,$60k-$100k,South,37.51874634278708
1056,45,Some College,Republican,Under $30k,West,18.03020780890362
1057,21,Bachelor's,Independent,$60k-$100k,South,17.92730889314223
1058,26,Some College,Republican,$30k-$60k,South,8.603578931403463
1059,37,High School,Republican,Over $100k,South,27.307618430107865
1060,48,Some College,Independent,Over $100k,West,26.842686991506504
1061,66,Graduate,Independent,Over $100k,West,21.42228336757958
1062,25,Some College,Republican,$30k-$60k,Northeast,9.488747000936714
1063,55,Graduate,Independent,$30k-$60k,Midwest,17.985774886893445
1064,67,High School,Independent,Under $30k,Northeast,9.630857934872065
1065,46,Some College,Republican,Under $30k,Midwest,19.00861016185859
1066,68,Some College,Independent,Under $30k,Midwest,32.212178599877284
1067,78,High School,Democrat,$60k-$100k,South,66.39394879931923
1068,33,Graduate,Independent,Under $30k,West,25.978752301206
1069,63,Graduate,Republican,Over $100k,West,26.155750768128726
1070,29,Bachelor's,Republican,$30k-$60k,South,6.816431801443279
1071,18,Some College,Republican,$30k-$60k,South,47.126791572760304
1072,79,Some College,Independent,$60k-$100k,Northeast,26.918109395564535
1073,51,High School,Democrat,$30k-$60k,Northeast,45.986014109974505
1074,68,Graduate,Democrat,$30k-$60k,Midwest,59.662018481912796
1075,32,High School,Republican,$60k-$100k,South,33.23279138103875
1076,64,High School,Democrat,$30k-$60k,South,44.315860024206124
1077,29,Bachelor's,Democrat,$30k-$60k,West,38.165725334210926
1078,40,Some College,Independent,$30k-$60k,South,15.605141943295367
1079,64,High School,Democrat,Under $30k,Midwest,59.902739725607645
1080,37,Bachelor's,Democrat,Over $100k,West,43.78870030287186
1081,62,Some College,Democrat,$30k-$60k,West,29.087538915185185
1082,77,High School,Republican,$30k-$60k,Midwest,39.60139921325175
1083,28,Some College,Republican,$60k-$100k,West,25.293296006668918
1084,63,Graduate,Republican,$30k-$60k,Midwest,40.11742348259453
1085,45,Graduate,Republican,Under $30k,Northeast,12.172022133489751
1086,55,Some College,Republican,$60k-$100k,South,39.38631599133136
1087,73,Bachelor's,Independent,Over $100k,West,12.337419430729355
1088,22,Bachelor's,Republican,$60k-$100k,Midwest,16.824420773505615
1089,71,Some College,Independent,$30k-$60k,Midwest,24.351174737574695
1090,63,Bachelor's,Democrat,Over $100k,Midwest,29.57116147300063
1091,77,High School,Independent,$30k-$60k,South,21.54261817009017
1092,66,Graduate,Democrat,$60k-$100k,Midwest,64.31985076434344
1093,22,Bachelor's,Republican,$60k-$100k,Northeast,57.96179082039058
1094,52,High School,Democrat,$30k-$60k,Midwest,29.592242325294695
1095,47,Graduate,Independent,$30k-$60k,South,15.135753882684519
1096,36,Bachelor's,Democrat,$30k-$60k,West,43.16508263418683
1097,60,High School,Independent,$30k-$60k,South,35.58707794019128
1098,34,Some College,Independent,Under $30k,West,16.82852165332988
1099,24,Bachelor's,Independent,$60k-$100k,West,13.021160419163134
1100,61,Some College,Republican,Under $30k,Northeast,13.312491286898279
1101,75,High School,Republican,$30k-$60k,South,20.376453720864212
1102,66,Bachelor's,Democrat,$60k-$100k,Northeast,42.11287166592773
1103,28,Bachelor's,Republican,$30k-$60k,Midwest,44.594164966541044
1104,63,Bachelor's,Republican,Over $100k,West,17.15245925508009
1105,76,High School,Democrat,$30k-$60k,Midwest,45.854032753618654
1106,61,Some College,Democrat,$60k-$100k,South,31.780188492910284
1107,65,Some College,Democrat,$60k-$100k,South,28.050022233306937
1108,35,Bachelor's,Independent,$30k-$60k,West,20.52944005680244
1109,44,High School,Republican,$60k-$100k,West,24.59907484944348
1110,43,Graduate,Independent,Over $100k,South,32.61864466219392
1111,23,High School,Republican,$30k-$60k,South,18.941930018452922
1112,25,High School,Republican,$60k-$100k,South,20.34937957148127
1113,55,High School,Independent,$30k-$60k,Northeast,0
1114,82,High School,Democrat,Over $100k,South,35.57205142729329
1115,63,Some College,Independent,$30k-$60k,Midwest,16.6934264793386
1116,42,Some College,Republican,$30k-$60k,West,44.527453912064516
1117,30,Some College,Independent,$60k-$100k,Northeast,6.530372800637814
1118,73,Graduate,Independent,$30k-$60k,South,17.431962340229912
1119,76,Bachelor's,Independent,$60k-$100k,West,5.355728543883817
1120,65,Some College,Republican,$60k-$100k,South,16.258991975285873
1121,31,High School,Republican,Under $30k,Northeast,23.043368816425566
1122,58,High School,Republican,Over $100k,West,29.705624073250775
1123,81,Some College,Democrat,$30k-$60k,South,26.697399087391535
1124,44,Bachelor's,Republican,$60k-$100k,Midwest,11.802829623138031
1125,21,Some College,Democrat,$30k-$60k,South,44.73290359273358
1126,42,Bachelor's,Independent,$30k-$60k,Northeast,12.162274585867086
1127,69,Some College,Independent,$30k-$60k,West,0.9693016050170655
1128,53,Graduate,Democrat,$60k-$100k,South,37.35913860333783
1129,25,Bachelor's,Independent,$60k-$100k,South,24.03593773132178
1130,53,High School,Republican,Under $30k,South,25.77152899886512
1131,34,High School,Democrat,$30k-$60k,South,51.67630831429726
1132,25,Some College,Independent,$30k-$60k,Northeast,0
1133,60,High School,Democrat,$30k-$60k,South,57.673738853092146
1134,71,Bachelor's,Democrat,Over $100k,Midwest,23.442886441529165
1135,40,Some College,Republican,$30k-$60k,Northeast,7.090144531368928
1136,53,High School,Republican,$30k-$60k,South,9.42702685727453
1137,52,High School,Republican,$30k-$60k,South,22.20949038849049
1138,34,Graduate,Republican,$30k-$60k,Midwest,26.21346141265683
1139,33,Some College,Independent,Under $30k,Northeast,9.298768846054955
1140,45,High School,Republican,Over $100k,West,29.143302865742584
1141,72,Some College,Independent,$30k-$60k,South,46.79495199333066
1142,72,Bachelor's,Independent,$60k-$100k,South,39.777810821728494
1143,46,High School,Democrat,Under $30k,South,34.470409753297034
1144,55,Bachelor's,Independent,Over $100k,South,22.192909370033117
1145,62,High School,Republican,Under $30k,West,13.61789771536956
1146,69,Graduate,Republican,$30k-$60k,West,43.33982491112988
1147,29,Bachelor's,Democrat,Over $100k,Northeast,23.347045854954406
1148,31,Some College,Independent,$30k-$60k,South,25.428640292211398
1149,39,Bachelor's,Independent,$30k-$60k,Midwest,37.052712612889984
1150,66,Some College,Democrat,$30k-$60k,Northeast,45.067657944360136
1151,80,High School,Independent,Over $100k,South,41.3826690374696
1152,45,Graduate,Republican,$60k-$100k,West,51.85855034820792
1153,67,Bachelor's,Democrat,$60k-$100k,Northeast,31.534166039303614
1154,58,Bachelor's,Independent,Under $30k,West,31.838708908110323
1155,46,High School,Democrat,$60k-$100k,South,54.7033925931692
1156,28,Bachelor's,Democrat,Under $30k,South,39.33581894711807
1157,79,Bachelor's,Republican,Over $100k,South,58.10096894399841
1158,31,Some College,Republican,Over $100k,South,22.945444805138656
1159,66,High School,Democrat,$60k-$100k,South,18.96146653848601
1160,52,Bachelor's,Democrat,$60k-$100k,West,42.106054404901
1161,71,Some College,Republican,$30k-$60k,Midwest,29.40477172515185
1162,26,Bachelor's,Republican,$60k-$100k,Northeast,24.558051509611012
1163,85,Bachelor's,Democrat,$30k-$60k,Northeast,34.12779438971994
1164,53,High School,Republican,$60k-$100k,South,25.255528164565266
1165,20,Some College,Republican,Over $100k,Northeast,28.08994307785778
1166,35,High School,Democrat,$60k-$100k,West,47.74164734322635
1167,84,Graduate,Republican,$30k-$60k,Northeast,22.386453118999295
1168,69,Bachelor's,Democrat,$30k-$60k,South,38.28569905264377
1169,46,High School,Independent,$30k-$60k,South,16.561081522643992
1170,65,Some College,Republican,Under $30k,South,49.77863019541517
1171,52,Graduate,Republican,$60k-$100k,South,33.53850621554561
1172,58,Some College,Independent,$60k-$100k,West,16.135759736804236
1173,66,Some College,Democrat,Under $30k,West,33.23947133733745
1174,63,Some College,Independent,$30k-$60k,Northeast,22.548962476078874
1175,51,High School,Independent,Under $30k,South,4.781984508705225
1176,29,High School,Democrat,Over $100k,South,26.129379186278005
1177,30,Bachelor's,Republican,Over $100k,South,21.94493842905685
1178,64,Bachelor's,Independent,Under $30k,Northeast,31.34934730191989
1179,72,High School,Independent,$60k-$100k,Midwest,16.31542172440849
1180,37,High School,Democrat,$30k-$60k,Northeast,35.990008688228045
1181,23,High School,Democrat,Over $100k,West,24.530376554469058
1182,41,Some College,Republican,$30k-$60k,Northeast,13.906082907756513
1183,47,Bachelor's,Independent,$60k-$100k,Midwest,28.75014086025591
1184,67,Some College,Democrat,Under $30k,South,45.847634183160814
1185,49,Bachelor's,Independent,Over $100k,Midwest,17.40041110349286
1186,35,High School,Republican,Under $30k,South,41.11092588144517
1187,79,High School,Independent,$60k-$100k,South,29.547243822603534
1188,68,Graduate,Democrat,Under $30k,South,32.39300052574885
1189,71,Some College,Independent,Under $30k,West,31.814824015744207
1190,68,Bachelor's,Democrat,$30k-$60k,South,23.352412679393275
1191,79,Graduate,Independent,Under $30k,West,23.225194350876126
1192,45,Some College,Independent,Under $30k,Midwest,21.557114001753106
1193,68,High School,Democrat,$30k-$60k,West,39.55701366966456
1194,43,Some College,Republican,$30k-$60k,Northeast,19.327000560541684
1195,39,Bachelor's,Democrat,$60k-$100k,Northeast,35.67294660528539
1196,84,Bachelor's,Republican,$60k-$100k,South,39.57095184007497
1197,55,High School,Democrat,$30k-$60k,South,32.025617495980896
1198,32,Some College,Democrat,$30k-$60k,West,42.4687537798347
1199,61,High School,Republican,Under $30k,Northeast,21.30165910389179
1200,53,Graduate,Democrat,$30k-$60k,Midwest,43.26006833040464
1201,60,Bachelor's,Independent,Over $100k,South,34.68860806772729
1202,38,Bachelor's,Democrat,$60k-$100k,South,44.11166347282317
1203,46,Some College,Democrat,Under $30k,South,44.61545935426976
1204,35,Bachelor's,Independent,Over $100k,Northeast,11.439915589531518
1205,52,High School,Republican,$30k-$60k,South,21.501669170119715
1206,64,Some College,Independent,$60k-$100k,South,22.876697387377817
1207,19,High School,Independent,$60k-$100k,West,25.721180912741612
1208,84,Some College,Democrat,$60k-$100k,West,23.81517027343247
1209,42,Graduate,Democrat,$30k-$60k,South,40.87170840785047
1210,76,High School,Republican,$60k-$100k,Midwest,21.435441422502393
1211,24,Some College,Republican,Over $100k,Northeast,32.948606608104754
1212,52,High School,Independent,Under $30k,South,13.13111079152592
1213,76,High School,Democrat,$30k-$60k,South,42.999641248840845
1214,71,Some College,Republican,$30k-$60k,West,59.398925898492564
1215,23,High School,Republican,$30k-$60k,South,27.54167930206146
1216,27,Bachelor's,Republican,Under $30k,South,31.053535197377037
1217,67,Some College,Democrat,$60k-$100k,Northeast,21.913176812611816
1218,63,Some College,Republican,$60k-$100k,South,38.00626396007951
1219,21,Some College,Democrat,$30k-$60k,West,45.73124988036858
1220,33,Some College,Independent,Over $100k,Midwest,31.13675477790451
1221,34,High School,Democrat,$30k-$60k,South,20.02174639487717
1222,31,Some College,Independent,Under $30k,Northeast,21.213580650928332
1223,25,Some College,Democrat,$60k-$100k,West,33.94352006761282
1224,81,High School,Republican,$60k-$100k,Northeast,47.92549578373876
1225,76,Some College,Democrat,$60k-$100k,Midwest,37.347443516953604
1226,63,Some College,Democrat,$60k-$100k,South,19.987370983258906
1227,24,Some College,Democrat,Over $100k,South,43.56847049027779
1228,66,Some College,Republican,$30k-$60k,Midwest,19.91659873102276
1229,47,Bachelor's,Independent,Over $100k,Midwest,44.778742540049464
1230,34,High School,Independent,$60k-$100k,Northeast,33.064160718565816
1231,48,High School,Republican,Over $100k,South,25.821078017266174
1232,18,Bachelor's,Independent,Under $30k,South,6.618702997162419
1233,59,High School,Independent,$30k-$60k,Northeast,24.381609888580517
1234,60,Some College,Republican,$30k-$60k,South,10.428597581702501
1235,26,High School,Democrat,Over $100k,Northeast,27.214013027030187
1236,44,Some College,Democrat,$30k-$60k,Midwest,21.425545121767154
1237,36,Bachelor's,Independent,$60k-$100k,South,25.89372582371018
1238,34,Some College,Republican,Over $100k,Northeast,27.939258536466394
1239,54,Some College,Republican,$30k-$60k,South,47.21124328511996
1240,75,Some College,Democrat,Over $100k,West,37.6306687036122
1241,43,High School,Independent,$60k-$100k,South,18.395518958095817
1242,32,Bachelor's,Democrat,$60k-$100k,Northeast,36.11288841612867
1243,80,Graduate,Independent,Under $30k,West,17.373134097808276
1244,37,High School,Republican,Over $100k,Northeast,30.090815969778546
1245,35,Graduate,Republican,$30k-$60k,Northeast,75.88069084820333
1246,27,Bachelor's,Democrat,Under $30k,South,33.69399425662036
1247,29,Some College,Independent,$30k-$60k,West,1.3179487188556287
1248,21,High School,Republican,Under $30k,South,36.24031653323336
1249,40,High School,Democrat,Over $100k,West,34.35937988467838
1250,72,Bachelor's,Democrat,$30k-$60k,Midwest,49.29927212846567
1251,26,High School,Democrat,$30k-$60k,South,20.417900697053454
1252,42,Some College,Democrat,Over $100k,West,47.856679395264024
1253,59,Bachelor's,Independent,$30k-$60k,West,22.091271157052702
1254,26,High School,Independent,$30k-$60k,Northeast,28.848820063623965
1255,81,Bachelor's,Republican,Over $100k,West,42.643104038148564
1256,73,High School,Independent,Under $30k,Midwest,5.516468046160259
1257,59,Some College,Republican,$30k-$60k,West,21.01354689492601
1258,38,Bachelor's,Republican,Under $30k,South,29.030847192581568
1259,22,Some College,Independent,Under $30k,Northeast,1.577699018767003
1260,40,Some College,Democrat,$30k-$60k,Midwest,43.465047381636
1261,29,Graduate,Independent,Over $100k,West,28.497296027395514
1262,30,Some College,Republican,Over $100k,West,19.019850029620095
1263,59,Some College,Independent,Over $100k,West,3.7058770373345027
1264,77,High School,Independent,$60k-$100k,Midwest,16.254504707643136
1265,18,Bachelor's,Republican,Under $30k,West,34.943682587302675
1266,44,Bachelor's,Democrat,$30k-$60k,West,37.73451548472403
1267,35,High School,Independent,$30k-$60k,South,23.243522104687106
1268,25,High School,Republican,$30k-$60k,West,27.90312988527794
1269,61,Some College,Independent,Under $30k,Midwest,25.012265554626616
1270,38,High School,Democrat,$60k-$100k,Northeast,51.01658211124347
1271,47,Some College,Independent,$30k-$60k,Northeast,17.58193866817168
1272,65,Some College,Democrat,Under $30k,South,37.82889862740953
1273,25,High School,Democrat,$60k-$100k,West,39.83322435652361
1274,24,High School,Republican,Over $100k,Midwest,15.174343166146603
1275,76,High School,Democrat,Under $30k,Midwest,33.065883737797385
1276,61,Some College,Independent,Over $100k,South,30.820993974230298
1277,59,Bachelor's,Democrat,$30k-$60k,South,34.44872433081153
1278,69,Some College,Republican,$60k-$100k,West,27.759104794129357
1279,29,Graduate,Democrat,$30k-$60k,Midwest,41.809085869954544
1280,62,High School,Republican,$30k-$60k,South,33.082555459604365
1281,18,High School,Independent,$30k-$60k,Midwest,17.441495547769776
1282,23,High School,Democrat,Over $100k,West,43.04891777072067
1283,66,High School,Republican,Over $100k,South,52.22757902818116
1284,62,Some College,Independent,Under $30k,Midwest,33.73177681286796
1285,58,Some College,Republican,$30k-$60k,South,18.93396740353292
1286,82,Graduate,Democrat,$30k-$60k,South,43.268724504833884
1287,54,Some College,Independent,$30k-$60k,West,12.574571077122293
1288,72,Bachelor's,Independent,$30k-$60k,South,6.958299591540634
1289,50,Bachelor's,Democrat,Under $30k,West,38.351767903400784
1290,49,Bachelor's,Republican,$30k-$60k,Northeast,17.623083006595703
1291,18,Bachelor's,Republican,Under $30k,South,10.611056074829058
1292,67,High School,Democrat,$60k-$100k,South,52.61088230070597
1293,51,Graduate,Republican,$60k-$100k,South,13.253573664614493
1294,29,Bachelor's,Republican,$30k-$60k,South,10.131239317862548
1295,23,Some College,Republican,Over $100k,Midwest,38.1435216872476
1296,32,Bachelor's,Independent,Over $100k,South,18.843140494355133
1297,85,Some College,Independent,$60k-$100k,South,37.86809151010701
1298,48,Graduate,Independent,$30k-$60k,Midwest,15.52605202386375
1299,66,High School,Republican,Under $30k,West,34.465310939437636
1300,29,Graduate,Republican,$30k-$60k,Northeast,17.72100112060091
1301,72,High School,Democrat,$60k-$100k,Northeast,37.96250420359828
1302,32,Bachelor's,Republican,Under $30k,Northeast,23.079061498630093
1303,41,Graduate,Independent,Over $100k,South,20.256240732695993
1304,55,High School,Democrat,$60k-$100k,South,52.46685007731052
1305,82,Some College,Democrat,Over $100k,South,57.367276261926946
1306,70,Some College,Democrat,$60k-$100k,West,40.92929978736898
1307,79,High School,Democrat,$60k-$100k,Midwest,34.32448183354891
1308,46,Bachelor's,Democrat,$60k-$100k,West,42.04455665008895
1309,81,Some College,Republican,$30k-$60k,South,21.419352703817918
1310,18,Bachelor's,Independent,$60k-$100k,South,5.605621581579051
1311,36,High School,Independent,Over $100k,South,20.466312709398903
1312,47,High School,Republican,Over $100k,South,41.11854396481601
1313,55,Some College,Republican,$30k-$60k,South,17.460859898808792
1314,62,Some College,Independent,$60k-$100k,West,25.35715748617092
1315,40,Graduate,Democrat,$60k-$100k,South,40.24570862557354
1316,31,Graduate,Republican,Over $100k,West,7.015321385688587
1317,60,Graduate,Republican,$30k-$60k,West,32.924734234085925
1318,49,Some College,Democrat,Over $100k,South,36.86642787029341
1319,66,Some College,Independent,$30k-$60k,West,14.720062112839884
1320,82,Bachelor's,Democrat,Under $30k,West,30.990570166076253
1321,63,High School,Independent,Under $30k,South,32.902019724677636
1322,66,Some College,Democrat,Over $100k,Midwest,33.58522988121345
1323,82,Graduate,Independent,Under $30k,West,51.25707687613933
1324,67,High School,Independent,Over $100k,Northeast,31.293395049846175
1325,76,Bachelor's,Republican,$30k-$60k,Midwest,28.518217014535068
1326,48,Bachelor's,Democrat,$30k-$60k,West,34.10424191240249
1327,39,Bachelor's,Republican,$60k-$100k,Northeast,28.131340197352678
