"congress","bill_id","member_id","party","ideology","bill_ideology","vote","district_partisanship"
116,682,171,"Rep",0.0256394353442528,2.29218077423211,1,17
115,715,144,"Dem",-0.0312117982914599,0.787801709793889,0,15.6
114,230,21,"Rep",0.321887210128469,1.59570541214135,0,5.4
115,717,109,"Dem",-0.145099109220286,2.03540066417029,0,-19.4
114,691,208,"Dem",-0.566140185195695,-0.90856946509276,1,4.7
118,603,146,"Dem",-0.454857704052224,0.156350304025867,0,-10.6
116,679,153,"Dem",0.0628741226200604,-0.29133659428041,1,-21.6
115,649,341,"Dem",-0.119167123912783,-0.815900349452023,0,-2.4
117,601,419,"Rep",-0.0633398695508979,-2.13026117150231,0,-24.6
117,338,139,"Dem",-0.0559600155223601,-0.514874817907324,1,-17.6
117,223,395,"Rep",0.14768402717908,-0.355399271311031,0,19.4
117,148,207,"Dem",0.228273957852439,0.590656046553592,0,-29.2
117,155,188,"Rep",0.0108563022591658,-0.918891158708973,0,-18.3
115,282,318,"Rep",-0.0838286131168403,0.423671816540843,0,6.6
118,235,79,"Rep",-0.167045907666611,-1.24392294028099,0,13.8
116,641,471,"Dem",0.814488437799111,0.180839796356306,0,28.9
115,142,454,"Dem",0.164381056775146,1.17155007827513,0,-10.2
118,351,185,"Rep",0.531821147720066,-0.0720983423448074,0,6.8
116,111,99,"Rep",0.184641329956986,-0.26249485124123,0,-9.6
116,481,48,"Dem",-0.122855887373163,1.07262313950129,0,-9.1
116,647,133,"Dem",-0.202405368991343,-0.0444486910226472,1,-24.7
118,214,483,"Rep",-0.112888489710075,0.164974118620238,1,-29
117,294,76,"Dem",-0.0624122415621295,0.596828723429917,1,-2.6
118,30,16,"Dem",0.207648984957107,0.628497294372928,1,-13.7
118,229,470,"Dem",0.20332146854563,0.367339664002492,0,-16
118,583,407,"Rep",-0.233492816026546,0.823577147107787,0,28
114,123,520,"Dem",-0.445620685240491,-1.57407416744771,1,26.1
114,112,387,"Rep",-0.0901444578717768,-0.708222477469548,1,9.5
118,736,520,"Rep",-0.195876069348836,0.88378294750723,0,26.7
115,283,294,"Rep",-0.267690494255715,0.778208164813778,1,-18.5
117,341,257,"Dem",0.068539668081267,1.51944931359053,1,28.2
118,4,88,"Dem",-0.167168235183911,-0.636462970796865,0,28.3
114,490,487,"Dem",0.149904125859799,-0.221878161743668,1,3.5
117,740,451,"Dem",0.14322183256246,-1.75319562789631,1,-6.1
117,316,471,"Rep",-0.39787998191294,0.0432590919525889,0,-16.3
115,491,190,"Rep",0.119086643146838,-0.178662570072778,0,-15.9
118,417,330,"Rep",1.28054484385982,0.061223583307836,0,-9.7
116,165,46,"Dem",-0.0118085134799066,-0.400639739576182,0,-29.8
114,218,200,"Dem",0.731669965174979,-0.591724299794859,1,-14
115,163,323,"Rep",-0.181376159076837,-0.247672363069632,1,-7.3
118,428,270,"Rep",-0.52476476577119,-0.696618539300505,0,-19
115,155,50,"Dem",-0.528643918274904,-0.909895940667487,0,-20.8
115,150,72,"Dem",0.401243061448284,-0.0940994962055556,0,28.6
117,628,441,"Rep",0.140334633477519,-0.166201631832308,0,9.1
117,719,214,"Rep",-0.126339622722396,-0.803612057112665,1,25.5
115,617,447,"Dem",-0.997331030855604,-0.431524448080789,0,22.9
114,612,527,"Dem",0.0149606122189255,-0.910248982107887,1,-28.8
117,209,444,"Dem",-0.728314667402971,0.680945123688876,1,-24
116,770,94,"Rep",-0.0223294199822619,-0.12277143352436,1,-12
117,564,7,"Dem",-0.595750058977662,-0.107194471104394,0,-24.2
117,474,352,"Dem",-0.68218708719506,1.42553220204375,1,14.6
114,744,76,"Dem",-0.42382548079078,0.66777168372027,1,-13.2
117,442,13,"Rep",-0.377706707248248,-0.325535323350071,0,10.7
116,392,359,"Rep",0.492904225183408,0.529161306978111,1,17.5
115,704,484,"Rep",0.555758113624725,-1.51769257397044,0,-7.9
115,14,517,"Dem",0.408332480856215,-0.291729086446788,1,-0.7
118,603,207,"Dem",0.35971425177422,0.0662313196367178,0,-6.4
117,489,207,"Dem",-0.131703027262388,-1.22560670318896,0,8.8
114,278,378,"Rep",-0.166634360460956,-0.692846777121517,1,13.3
118,445,62,"Rep",-0.289846321283859,0.994026860162859,0,29.1
115,716,387,"Dem",-0.0666108881458263,-0.464641908328454,0,-14.4
118,85,395,"Rep",-0.103290886504191,0.16944524340513,0,2.8
115,464,76,"Dem",-0.354738564104622,0.156423002673816,1,-15.8
114,268,378,"Dem",-0.0819341675925487,-0.252718984520984,0,-29.5
118,231,527,"Rep",-0.275214335231929,-1.41510754080451,1,8
116,772,97,"Dem",0.179855018940012,-0.0136565816517661,1,0.9
115,693,99,"Dem",-0.280885177371465,0.390709659246373,1,19.6
118,176,268,"Rep",0.561777488996323,0.343415234488066,0,-2.4
114,405,516,"Rep",-0.294755885704386,-0.269963773436731,1,11.7
117,252,171,"Dem",0.246778175955147,-1.88227494259687,0,3.9
114,568,464,"Rep",-0.345450297746508,0.511578626654064,0,27.1
118,797,232,"Dem",1.07496042117789,2.09167753969437,1,-15.8
116,688,425,"Rep",0.834168112852263,1.84758110663918,1,10.7
114,2,173,"Rep",-0.274871912671938,-0.269722635640275,1,29.7
117,203,276,"Dem",-0.507746533019463,0.603745182244388,0,-8
117,416,458,"Dem",-0.033733168230486,0.280618038790175,1,18.9
116,681,427,"Dem",-0.0150595495788816,-0.383497802926291,1,-14.4
116,570,512,"Rep",-0.123207333301016,0.39121737726688,0,-22.2
118,11,46,"Dem",0.172135829812498,-0.915473894163745,0,-9.5
117,216,102,"Dem",0.0115602113923718,1.15481723727555,0,21.6
114,636,398,"Dem",0.24097780180229,-1.980128215365,0,20.3
117,360,368,"Rep",0.664717272729257,1.98673978298702,0,24
114,614,400,"Dem",-0.0730964868129146,0.770717374217668,1,2
116,83,125,"Rep",0.267015022533631,-0.519848203024293,0,11.9
116,17,308,"Dem",-0.295782651634728,-1.11252890634268,0,1.5
117,518,187,"Dem",0.307981076567032,-0.0541620801791404,0,-7.7
116,366,415,"Rep",0.369774848969334,0.311030431553756,1,-3
118,70,380,"Dem",-1.18173009877252,1.45196912382555,0,17.1
115,32,391,"Rep",0.32493337820912,-0.663977624754164,0,-11
117,444,306,"Rep",0.627904132478723,0.0526450869477963,0,25.5
117,182,424,"Dem",0.312869347916241,0.558134512447918,0,7.9
114,162,12,"Rep",-0.19555681791117,2.1655850271489,1,-2.4
117,790,333,"Dem",1.26716844959229,0.423722201311997,1,-16.9
116,672,229,"Rep",0.0701076505361099,-0.777817740193049,1,-15.9
114,154,84,"Rep",0.540302094941657,-1.27910886943989,0,-8.7
116,443,256,"Rep",0.475334134168404,0.128572141839925,1,3.8
116,145,366,"Rep",-0.097021663846116,-1.09190096225976,0,22.9
117,700,15,"Rep",0.716957152478206,0.302946975823592,0,7.6
116,648,492,"Dem",-0.242084945747446,0.589010583398539,0,-28.4
114,703,48,"Rep",0.165950962678723,-0.13750777804922,0,-25.6
117,795,374,"Rep",-0.229422487178101,-0.489921954520763,0,6.4
118,253,54,"Dem",-0.153927020948318,-1.01759095223509,0,0.2
118,1,289,"Rep",0.0952316704200622,0.928923046867854,1,-19.1
118,54,425,"Dem",-0.0956040208491357,0.356233285561358,1,-20.3
116,671,364,"Dem",-0.617481513703171,-0.454440328391616,1,-1.2
114,331,25,"Rep",0.080129413230744,-1.63213277701417,0,-15.1
114,427,298,"Dem",-0.101791616571583,-0.762718592191385,0,-3.2
117,488,56,"Rep",0.0402281100492579,-0.871511476556919,1,-26.8
116,298,417,"Rep",0.726291043765665,-1.31520346839162,1,6.3
118,1,106,"Dem",-0.223964150311114,-0.917670516768509,0,3.1
116,426,473,"Rep",0.0420947984149301,0.964645831201108,1,-19.1
115,577,518,"Rep",-0.000821553078877,-0.98549092784681,0,1.5
118,183,196,"Dem",-0.327970526610837,0.266488679703838,0,20.6
115,106,345,"Rep",0.201454889380084,-0.960819554527881,0,3.4
115,318,232,"Rep",-0.313102503807043,0.485780222000959,1,18.3
115,400,392,"Dem",-0.170109906243749,0.196581049073807,0,-5.8
117,528,389,"Rep",-0.337600014679899,0.731531161004452,1,-3
114,693,375,"Dem",0.621022337176344,-0.296063186802371,1,26.4
116,68,50,"Dem",-0.786142618437528,-0.293208371446855,0,0.8
115,222,369,"Dem",0.510358099346139,2.7434134856671,1,-7.9
114,95,349,"Dem",-0.0372957539696289,-0.564207454083071,0,25.3
114,459,278,"Dem",0.0789941602311203,-0.322094100793931,0,-13.7
117,636,426,"Dem",-0.366512222569031,-0.035600428026522,0,13.2
117,471,67,"Rep",-0.00674705831198546,-0.0397530895675791,0,-9.1
117,739,206,"Rep",1.08427653590396,-1.15784952437038,1,4.7
118,684,33,"Dem",-0.098271858226772,-1.02971483553452,0,-3.9
118,247,390,"Rep",-0.14188790344818,-0.28781753467836,1,-17.1
118,329,383,"Rep",-0.230931787381687,-0.142234060427071,0,14.4
116,322,198,"Rep",0.748478228818886,-1.34844865486141,0,-2.4
118,268,198,"Dem",-0.93005186415981,-1.33580526340047,1,2.6
114,516,94,"Rep",-0.0576475337241405,-0.338713169014348,1,-25.4
117,471,116,"Dem",0.218857768269455,-0.846295631658049,1,-5.6
114,490,314,"Dem",0.154259260356508,1.08017552751593,0,6.8
118,406,100,"Rep",-0.4651641858812,0.711311894924182,0,17.8
115,238,493,"Dem",-0.271648406943712,0.0278875705080135,0,2.7
118,377,323,"Rep",-0.451383219025272,1.72235299228785,0,-10.3
118,144,145,"Rep",0.488529395952436,0.198230677594712,1,28.8
118,688,387,"Rep",0.75624834618815,1.37196615359669,0,13.4
114,73,438,"Dem",-0.563443441159667,0.08873016691919,1,-9.3
117,319,403,"Dem",0.133829344488165,0.845352106991463,1,15.9
118,43,378,"Dem",0.495867404987655,-0.904496047349383,0,-4.5
114,538,339,"Rep",0.338388584443893,-1.79204753891542,1,-5.6
114,683,354,"Rep",0.302516925861132,0.749058676706369,0,3.5
115,497,462,"Dem",0.349460538671344,-0.223195507972248,1,-21.9
118,523,477,"Dem",0.202312847034584,-0.189893253507391,0,17.7
115,623,396,"Rep",0.128938749099997,-0.188287098067745,0,5.2
115,280,490,"Dem",0.0273559536520866,0.237210056055785,1,-24.6
114,425,165,"Rep",-0.0541927225988308,-0.203555439902959,0,6.2
114,272,240,"Dem",0.0382053110610324,-0.129361577823606,1,-12.5
117,14,195,"Dem",0.217459199806125,-0.762991893534329,0,-25.9
118,798,56,"Dem",-0.274434173645979,0.144878922514778,1,-8.2
116,249,268,"Rep",0.383454073215519,0.114262697146504,0,-4.2
118,263,80,"Rep",0.217583485373156,-0.95153980372624,0,-12
114,244,97,"Rep",-0.150472782301987,0.0562772115413405,1,-7.1
115,43,36,"Dem",-0.126878174825732,-0.201157354521106,0,-22.2
116,258,329,"Dem",0.146032046421562,1.86910710854075,0,27.4
115,402,355,"Dem",-0.362005716783247,-1.6949710495408,0,9.6
114,430,145,"Rep",0.180759374167743,-0.0302378739348392,0,29.6
117,334,79,"Rep",-0.111916728223084,1.66918928590762,1,-3.4
117,723,380,"Rep",-0.386708571968385,-0.17077267290241,1,-20.6
114,234,382,"Rep",-0.333550563817683,1.37936551215341,1,20.6
118,373,529,"Dem",0.340557114171967,0.323838976335392,0,8.7
115,268,27,"Rep",0.0561927945360022,1.23183255794067,1,-12.5
115,334,220,"Dem",-0.125085913166407,-2.088043574193,0,-27.5
118,280,252,"Rep",0.00640337825270622,-0.0648683318831088,1,-23.2
116,696,240,"Dem",-0.0256315381008179,1.03504909482252,1,-26.9
116,123,510,"Rep",0.344442652786315,1.07849790641067,0,18.1
117,354,238,"Rep",0.0112419418306948,-1.47443485297386,0,17.1
118,91,229,"Rep",-0.362255952274643,1.08528421375094,1,9.7
114,418,370,"Rep",-0.629359498360226,-0.61699213162041,1,-24.7
116,183,120,"Dem",-0.147509499225685,0.120444806690925,1,-18.4
116,558,190,"Dem",-0.953869611359219,-0.980893316198047,0,8.2
115,522,453,"Rep",0.784848763082149,0.679432455177297,1,-9.1
116,9,85,"Dem",0.0859469498262472,-1.24175365565441,0,15.4
117,249,270,"Dem",0.0273247463744802,1.23813798021146,1,-18.8
114,698,122,"Rep",0.652667809745335,0.373063973956469,1,0.6
118,736,143,"Dem",-0.00281334831497738,-0.493910344960913,0,0.6
115,792,523,"Dem",0.0068126825543145,-0.93037994959098,1,14.2
114,106,68,"Dem",1.38058181013519,-1.25422086005849,0,-29.7
115,592,315,"Rep",0.00454232859680454,1.46736898550176,0,23.3
115,72,73,"Dem",0.239728117093786,0.536657206572122,0,-11.2
116,187,267,"Rep",-0.515924177682004,-0.638554009114758,0,9.8
117,501,231,"Rep",0.048261260656752,1.05279967329992,0,-7.3
118,414,9,"Dem",0.150291554269595,1.60590546768783,0,-21.9
115,456,456,"Rep",0.186440278272108,-1.38009165231245,0,-16.6
118,126,472,"Dem",0.98578978219918,0.547771939722912,0,28.2
116,57,188,"Rep",-0.270842096433457,0.156004037507806,0,-19.9
116,333,206,"Dem",-0.147689258573777,0.514763862517042,0,-28.5
116,429,349,"Rep",0.260969056054808,0.296911860654181,0,4
116,786,125,"Dem",0.300157442190054,-0.650842849867234,0,8.3
117,281,441,"Rep",-0.688778652600452,1.20808952999723,0,1.1
116,138,289,"Rep",-0.564583111716203,0.512098145469615,0,28.5
118,12,171,"Rep",-0.148252324419079,-0.463184708344333,1,-27.9
114,141,194,"Rep",-0.109147207270147,-0.698098284703718,1,2.8
117,488,338,"Dem",-0.117305134152954,-2.76678183256767,1,-24.1
118,388,273,"Dem",0.0486848882362613,-0.102323454128527,0,0.7
118,370,113,"Rep",-0.0895904752486047,0.643729541982159,0,25.7
114,308,504,"Rep",0.380021344339997,0.678676696348546,1,-13.5
118,138,523,"Dem",-0.373978462766776,-1.33476054246484,0,-14.9
118,599,179,"Dem",0.680631250473075,1.1721636885884,1,11.7
116,144,446,"Rep",0.300911820335147,-0.914006741862116,0,-28.3
117,418,119,"Rep",0.139718903601225,0.598915880355693,1,22.4
115,498,306,"Rep",-0.25478966131774,-0.693216735276031,0,-22.6
115,307,397,"Rep",0.453812616933192,1.14525834600994,0,1.8
116,357,458,"Rep",0.862223042983647,1.47236055076504,0,-19.7
115,754,317,"Dem",0.264332360649097,-0.43167747664299,0,2.8
114,556,48,"Dem",0.544969622624968,0.104282697958389,1,9.8
114,382,318,"Rep",0.537795641462429,0.680009446018759,0,-18
115,548,150,"Dem",-0.0539847749429945,0.353780725824406,1,6.9
118,662,502,"Dem",-0.155470281855803,-0.00297431760810384,1,17.7
114,676,503,"Rep",0.515747629165292,0.331552813495095,0,-1
118,414,355,"Rep",-0.468723282409125,0.301875592973634,0,-14.2
116,502,240,"Dem",0.135667925567789,0.316177892800073,0,-17.5
114,92,70,"Rep",0.184826336972693,0.456063571480717,0,-3.3
118,536,30,"Dem",0.820365891537521,-0.477936439190964,1,-5.6
117,81,368,"Rep",0.186260713247634,-0.654972179006413,1,18
118,298,57,"Dem",0.13850371901335,0.517964486617096,0,-3.9
117,714,19,"Rep",0.271477414923896,-1.30152120139836,0,22.3
114,38,387,"Rep",-0.371824614439899,0.0341398597302754,0,-22.7
116,727,533,"Rep",0.20572824816852,-0.500707277907266,1,-8.5
116,196,229,"Rep",-0.505236830945342,-1.29688335339828,1,6.1
115,610,135,"Rep",-0.52412804955343,-0.535320703008919,1,-0.7
114,645,16,"Dem",0.392176934299143,0.177620375520938,0,8.8
116,738,523,"Dem",-0.366675736781737,-1.71543261335122,0,9.3
114,252,454,"Dem",-0.2434301751428,-2.17222541771453,0,20.7
118,631,30,"Rep",0.186872817544707,-0.307885189886132,1,22.1
116,765,374,"Dem",0.0188554927212418,-0.0545190206538698,1,-0.9
116,235,14,"Rep",-0.113244513113695,1.7094616510249,0,5.4
118,36,199,"Dem",-0.12618190272696,-0.705433389650427,0,29.5
118,487,326,"Dem",-0.465991519063596,0.543512441025219,1,-16.9
115,278,489,"Rep",0.125173692774814,-0.660837808388427,1,-26.9
114,490,452,"Dem",-0.72736867323329,-0.23555666717066,0,18.2
114,727,490,"Rep",0.238994067789227,0.617664099510213,0,8.5
116,301,433,"Rep",-0.777505053691764,-0.316628011114827,0,-24
115,67,167,"Dem",0.197590393365121,-0.909082391875767,1,22.5
117,637,506,"Rep",0.428969085359284,0.177326525396049,1,-5.1
115,562,284,"Dem",-0.463301839465071,0.0547422371713394,1,-11.2
114,324,361,"Rep",0.149837645421594,0.656545098632541,1,17.6
117,401,512,"Rep",-0.688214227503739,-0.816328571482594,0,-26.4
118,255,313,"Dem",-0.850457964861412,0.0691619030682995,1,24.3
117,555,299,"Dem",-0.195822525143947,-1.90165638894892,0,-7.4
115,388,182,"Rep",-0.000667967664017494,1.22638640316896,1,24.5
118,147,232,"Rep",-0.0542526980722494,-1.37207548303793,1,-24.6
114,170,291,"Dem",0.0402247779622296,0.610460024649,0,-8.4
116,564,201,"Dem",0.179248755316731,0.888733972262627,1,17
114,469,445,"Rep",-0.201062046019661,-0.150338470268569,1,21.1
114,731,393,"Rep",-0.544178010982681,1.11368286979406,1,11.2
116,647,456,"Dem",-0.434007682184259,-0.217860888712767,0,2.5
118,284,143,"Rep",-0.375142310542337,-0.951489798589703,0,-22.1
115,458,274,"Rep",-0.178013468128471,-0.0960649462734234,1,-2.6
118,516,396,"Dem",-0.178224278841799,0.89802923558354,0,-21.1
118,685,262,"Dem",0.704196853732788,1.4175758829375,1,-8.3
116,311,136,"Rep",-0.291673556965031,-0.870387091793563,0,-5.3
115,576,293,"Rep",0.336983242679079,-2.03107157589247,0,-22.6
116,155,162,"Dem",0.0937197445890579,-0.737328082473067,1,17.4
116,243,423,"Rep",0.354135604660569,-2.51063759917456,1,23.4
115,770,394,"Rep",-0.790829835773412,0.300972615325062,0,-20.2
118,424,363,"Rep",0.101116153549034,0.630774368447132,1,-29.8
118,687,159,"Dem",0.84529091449886,-1.14650043813146,0,28.3
114,134,223,"Rep",-0.159673891961401,1.34253309786889,0,27.2
116,219,343,"Rep",0.155823563854304,0.765970671742379,0,-24.6
115,726,350,"Rep",-0.156778223639477,-1.32112074871611,1,29.1
117,259,194,"Rep",0.269207390754147,-0.548767494873974,1,16.2
114,779,520,"Rep",0.265852776064811,-0.0327184024236828,1,10.3
118,370,357,"Rep",-0.0555648466728172,-0.534116644900731,0,-12
118,324,403,"Dem",-0.273565269143939,0.00186117395934285,1,-19.2
116,502,338,"Rep",-0.157788198874436,0.54488073536339,1,-24.6
114,310,69,"Dem",-0.0145827403524043,0.743466796168562,1,-28.7
118,770,159,"Rep",0.0583717460763654,-0.0269283189773241,1,23.9
118,563,29,"Rep",-0.105329300229544,-0.153856859817056,1,28.9
114,2,201,"Rep",-0.162988625436991,-0.6430501611884,0,0.8
116,630,9,"Rep",-0.197831227326588,-0.132046548900741,1,21.6
118,176,431,"Dem",0.210541042961816,1.32054932560994,1,24.1
114,536,328,"Rep",0.133568266180111,-0.763426493278173,1,-2.8
118,318,280,"Rep",0.482354179335656,-1.4792419614368,0,-27.4
115,130,294,"Rep",0.0779520122528355,-0.122681207309204,0,6.8
117,592,152,"Dem",0.111489316638162,-0.205426022468686,1,21.1
114,19,198,"Rep",-0.113687544421569,0.637636379845678,1,4.6
118,262,8,"Dem",-0.527405481725116,-0.117075420382272,0,21.8
118,459,29,"Rep",0.00153308469100972,0.724737022045608,0,20.5
114,507,464,"Dem",0.52796300133377,-1.42701862881441,1,28.6
115,81,483,"Rep",-0.113708189772895,1.1296073516767,0,27.3
117,291,100,"Dem",0.532166958619289,-0.294999923070707,0,24.5
114,480,130,"Dem",-0.0628785459963444,-0.417178737241184,1,-28.6
116,599,430,"Dem",-0.240153694405434,0.395162342253298,0,-23.8
117,209,510,"Dem",-0.061592248344336,-1.82345478146125,1,11.4
114,312,346,"Dem",0.151824073955479,0.197511828704832,1,-1.3
118,237,155,"Rep",-0.35914467939582,2.90771920569428,0,0.5
118,21,444,"Rep",-0.225860465969019,1.09757493883002,1,-0.2
114,256,439,"Rep",-0.616769000977863,0.159242136398742,0,3
116,594,265,"Dem",0.945992987701151,1.9681528366722,0,10.7
116,20,529,"Rep",0.0495650592067466,1.09364174506673,0,-27.7
116,349,362,"Dem",-0.00215262435993915,0.372100784423918,0,22.8
114,311,106,"Rep",-0.0491880059952714,-0.844857796698703,0,-16.4
116,648,131,"Dem",-0.00890454846421954,0.303183568352854,1,27.4
116,254,178,"Rep",0.548394308032751,0.180518650702983,0,-4
115,40,399,"Dem",0.271331659093382,0.56494918794669,0,18.5
117,308,322,"Rep",-0.540115345104965,-0.782665935797897,1,-26.6
116,625,334,"Dem",-0.59743183927163,0.627267682534559,1,-23.9
115,787,333,"Dem",-0.627116192328761,-1.75455373233935,1,7.5
117,155,127,"Rep",-0.146914938481868,-0.0752104755879978,1,27.9
117,646,469,"Rep",-0.311415499148929,0.645585083596208,0,-7.5
118,646,105,"Rep",-0.819978149775248,0.377424119200901,1,8.2
115,734,418,"Rep",0.367657756829982,-1.34315747549546,0,-16.2
118,84,169,"Rep",0.221466134174196,1.06764021662452,0,-7.5
115,188,116,"Rep",-0.24137851540817,0.171990253545362,0,29.8
118,279,485,"Dem",0.303523223894331,0.0773945962017127,0,7
118,489,374,"Dem",0.289834443711786,0.409603133877601,1,-0.9
115,555,154,"Rep",0.73690415957859,0.563809340329458,1,25.4
115,791,26,"Dem",0.341796209920177,1.28725697180832,0,-6.6
117,593,515,"Dem",0.163019714046828,0.909626655115688,0,16.3
117,75,312,"Rep",0.29617031132348,-0.609533494290748,1,-20.2
116,762,86,"Rep",-0.193444924458586,0.504223805345335,0,-6.1
116,623,76,"Rep",-0.171369955295954,-0.960836235319682,1,-0.8
116,316,273,"Rep",-0.0490573887659394,-1.33286254933856,1,1.3
117,268,326,"Rep",-0.326629458876319,0.481146090883703,1,-27.3
114,231,516,"Dem",0.715004168014736,1.91469600341882,0,22.5
115,628,43,"Dem",0.420746147689659,0.177996276174035,0,23.9
118,788,523,"Rep",-0.221224350699464,1.22830301659501,0,18.1
117,509,251,"Rep",0.282938204705478,-0.149607492923116,1,-18.8
114,675,66,"Rep",-0.601484935328977,-0.806129235156595,0,-25.4
115,585,298,"Dem",-0.439163987566225,-0.403388766677909,1,-26
116,23,156,"Rep",-0.147704360056146,0.342298941419406,0,-16.8
118,173,154,"Dem",-0.201573514957197,1.6474262930929,1,-28.2
116,762,173,"Dem",0.666693586106864,-0.948913362399983,1,5.2
114,658,357,"Rep",0.284691575987684,0.5925433319961,0,-4.6
115,292,497,"Rep",-0.512200038104552,0.104296494997343,0,-25.1
118,135,102,"Rep",0.139197061837845,-0.0439972124174677,1,-22.9
114,273,134,"Dem",-0.575345702696837,-0.307269272678216,1,-4
116,244,236,"Dem",-0.254611667216449,-0.103766774670946,1,21.6
116,641,406,"Dem",0.0853913747929465,-0.183932547423618,0,-18.5
117,493,157,"Dem",0.214702289966278,0.891236535386004,0,14
116,564,512,"Rep",-0.533444770745911,1.15613982941861,0,-28.4
116,576,184,"Dem",-0.378549511402457,-0.136009264909124,1,18.1
116,474,299,"Dem",-0.570527345474793,-0.109340749651538,1,-15.9
114,625,54,"Rep",0.433740095588294,-0.107591345101163,0,-26.4
115,351,1,"Dem",-0.62740894366339,0.291574316303998,1,-15.6
115,214,42,"Rep",0.636185526633522,1.0510374915663,1,-2.6
118,195,86,"Rep",0.0980485886340716,-1.3713022931978,0,4.7
116,155,220,"Rep",-0.0123465466581347,-0.715064262450984,0,-10.1
117,145,379,"Dem",-0.712582782230078,-0.921065925713869,0,3.1
117,461,261,"Dem",0.132756557128589,0.982168570287768,1,24
115,581,296,"Rep",-0.299371090977633,0.5847303086634,0,-0.7
114,445,46,"Rep",0.325100613855405,-0.929170741431827,0,-27.4
114,466,92,"Rep",0.124290350232971,0.0809238741174843,1,-23.4
117,280,324,"Rep",-0.273484635746497,-1.65231577690047,0,-16.8
115,211,482,"Rep",-0.00870401426661094,-0.635807334589958,1,-10.4
117,759,215,"Dem",-0.0438426125843241,0.17290159709719,0,-7
115,639,369,"Dem",-0.361068638132447,-1.83785334585773,1,12.5
116,264,140,"Rep",-0.615577105332147,0.844410042340913,0,-15
116,165,222,"Rep",0.495953299135032,0.411617098640743,1,15.8
114,628,381,"Dem",-0.654817631244022,-0.23657068255952,0,13.7
117,188,283,"Dem",-0.069544980361907,0.323094451653661,1,18.9
117,203,26,"Rep",0.368934919368234,1.98443506066827,1,-1.8
118,298,67,"Dem",0.32500711621626,0.6630880404427,0,19.1
116,224,45,"Rep",-0.601875070129681,0.130290899407442,1,20.7
117,643,124,"Rep",-0.449087795627072,0.462358196714585,1,21.7
117,790,129,"Rep",0.264780253855186,0.692598972234013,0,16.8
116,353,482,"Dem",0.766460947512038,0.0360542731977465,0,24.7
115,428,151,"Rep",-0.316429624315972,0.288107318058121,1,16.2
117,348,234,"Dem",0.421755119529203,1.25637731123998,1,-1.6
118,53,35,"Dem",0.65991727394686,-0.637323100587711,1,20.5
118,79,244,"Rep",-0.45124022629598,-0.393945618420706,1,6.4
114,742,418,"Rep",-0.409542746212561,1.08230979795979,1,-29.8
117,646,83,"Dem",0.393814355071414,-1.23141461092506,1,-17.9
117,740,237,"Rep",-0.0394207776573444,0.0710838696746007,0,-17.9
116,343,406,"Rep",-0.126250562828385,0.657387683342004,0,0.3
117,634,44,"Dem",0.525833659564475,-0.576676431243554,0,9.9
118,235,46,"Dem",-0.20689185928406,0.187765416255583,1,17.2
118,238,360,"Dem",-0.141759411529858,0.102050233864026,1,22.2
115,95,269,"Dem",-0.281663665366386,1.67203080508683,0,20.5
117,660,197,"Dem",-0.367863253822964,0.430853244859716,1,-4.1
114,421,115,"Dem",0.129037036511444,0.691411530300753,1,26.2
118,81,117,"Rep",-0.145709040705406,-0.0703805121653672,0,7.6
114,536,114,"Dem",-0.151479276978967,0.766134012851079,0,24.7
115,346,533,"Dem",-0.0844622469410582,0.747047567038751,1,-12.1
114,768,44,"Dem",0.263323436569141,0.0122218411241784,1,-10.2
116,26,483,"Dem",-0.530288592733286,-0.247370656299393,0,16.3
114,744,27,"Dem",-0.114735241820827,0.206235953429582,1,-11.9
118,637,273,"Dem",0.450061838104474,-0.32943970307204,0,26.5
117,749,332,"Dem",-0.00313845175686543,-0.0883139631722585,1,-4.5
115,402,517,"Dem",0.101932450120997,1.40474138869503,0,-27.8
117,175,70,"Rep",0.59914170753937,0.287030645393702,1,2
117,29,449,"Rep",-0.424076511909189,0.755825291512834,0,-21.1
118,608,414,"Rep",0.683426895065624,-0.871894141201203,1,0.7
114,371,416,"Dem",-0.206212965150767,0.944785808465495,0,21.7
114,9,295,"Dem",0.619152914306108,-1.62709215212619,1,15.2
114,132,501,"Dem",-0.0736999569429752,-0.21219388157353,0,-18.1
117,446,139,"Rep",-0.224153823574765,-0.392149086122727,0,27.2
115,185,263,"Rep",0.214506177043006,0.0736647370279077,0,10.8
114,191,391,"Dem",0.452307479785899,1.18095171531378,1,6.4
117,84,221,"Dem",-0.505064834531876,0.911177621283706,1,21.4
117,406,63,"Dem",-0.281501281282483,-0.30668743977631,0,28
115,417,316,"Dem",0.380577140991205,0.594575980078345,1,29.2
117,38,294,"Rep",0.588697158060317,0.641692853081963,1,-12.7
117,666,98,"Dem",-0.159846818221939,-1.23797897264173,0,13.7
115,55,343,"Rep",-0.0504862097609514,0.289856146967024,1,0.1
114,752,171,"Dem",-0.234951593153722,0.769192846095447,1,-12.2
116,77,163,"Rep",0.101539523973033,0.776619182661623,0,6.3
117,241,158,"Dem",0.150216813085603,-0.215520866985256,0,8.4
114,283,413,"Dem",-0.020179210841839,1.82659332397402,1,-14.2
117,793,353,"Rep",0.319274697563467,1.97032245809226,1,-18.7
117,403,438,"Rep",-0.608068358395077,1.22044503779101,0,17
